order_id,order_date,customer_id,order_status,city,state,pincode
O810418,2025-08-19 13:56:18,C102914,delivered,Indore,Madhya Pradesh,341946
O804744,2025-08-19 14:28:12,C101035,delivered,Gurugram,Haryana,232431
O811377,2025-08-19 16:46:25,C100600,delivered,Nagpur,Maharashtra,369405
O801242,2025-08-19 18:15:37,C102581,delivered,Coimbatore,Tamil Nadu,324601
O802260,2025-08-19 18:47:43,C101242,delivered,Mysuru,Karnataka,669849
O802016,2025-08-19 22:06:30,C102941,delivered,Delhi,Delhi,327201
O804388,2025-08-20 01:20:23,C100441,delivered,Nagpur,Maharashtra,616289
O807503,2025-08-20 01:23:17,C101714,delivered,Pune,Maharashtra,311466
O810073,2025-08-20 01:25:53,C102009,delivered,Gurugram,Haryana,670102
O806422,2025-08-20 01:42:28,C101092,delivered,Bengaluru,Karnataka,110209
O800935,2025-08-20 03:13:48,C100560,shipped,Lucknow,Uttar Pradesh,514470
O806290,2025-08-20 05:34:35,C102500,shipped,Bhopal,Madhya Pradesh,287125
O804626,2025-08-20 08:16:58,C101546,cancelled,Lucknow,Uttar Pradesh,463857
O800952,2025-08-20 10:33:24,C102836,delivered,Delhi,Delhi,130448
O810918,2025-08-20 13:59:37,C101134,delivered,Indore,Madhya Pradesh,661250
O803339,2025-08-20 14:03:41,C102050,delivered,Bhopal,Madhya Pradesh,287043
O806198,2025-08-20 14:33:29,C100944,returned,Nagpur,Maharashtra,211999
O807974,2025-08-20 14:36:20,C100890,delivered,Coimbatore,Tamil Nadu,162635
O809406,2025-08-20 17:09:37,C101984,processing,Coimbatore,Tamil Nadu,412905
O811186,2025-08-20 20:00:38,C100426,delivered,Kanpur,Uttar Pradesh,265915
O804568,2025-08-20 21:25:37,C101395,delivered,Chennai,Tamil Nadu,471911
O802107,2025-08-21 02:02:22,C101311,delivered,Chennai,Tamil Nadu,641313
O806714,2025-08-21 03:45:02,C100158,delivered,Kanpur,Uttar Pradesh,384541
O811375,2025-08-21 04:03:30,C102300,delivered,Nagpur,Maharashtra,158791
O806207,2025-08-21 04:24:22,C102080,delivered,Pune,Maharashtra,420112
O805273,2025-08-21 04:42:46,C101166,cancelled,Pune,Maharashtra,514062
O804323,2025-08-21 05:28:21,C100586,shipped,Gurugram,Haryana,499913
O800752,2025-08-21 06:51:53,C100017,delivered,Jaipur,Rajasthan,645633
O804081,2025-08-21 08:10:00,C101917,delivered,Bengaluru,Karnataka,457692
O805012,2025-08-21 08:45:37,C100959,delivered,Gurugram,Haryana,341773
O805302,2025-08-21 10:27:01,C101996,delivered,Jaipur,Rajasthan,150318
O805013,2025-08-21 11:32:51,C102796,delivered,Kanpur,Uttar Pradesh,163806
O802950,2025-08-21 11:57:39,C100118,delivered,Gurugram,Haryana,627400
O806375,2025-08-21 13:11:45,C101446,delivered,Noida,Uttar Pradesh,520887
O803754,2025-08-21 14:21:01,C100194,shipped,Kanpur,Uttar Pradesh,555899
O806656,2025-08-21 16:17:11,C101758,delivered,Coimbatore,Tamil Nadu,555331
O804391,2025-08-21 16:58:56,C102001,delivered,Noida,Uttar Pradesh,489179
O808575,2025-08-21 17:49:40,C101342,delivered,Bengaluru,Karnataka,658723
O806467,2025-08-21 19:22:54,C100273,delivered,Gurugram,Haryana,682668
O803990,2025-08-21 20:34:24,C100477,delivered,Bengaluru,Karnataka,686265
O807576,2025-08-21 20:46:34,C101009,cancelled,Delhi,Delhi,595369
O800382,2025-08-21 22:39:06,C102217,delivered,Kolkata,West Bengal,648785
O809892,2025-08-22 00:11:05,C100002,delivered,Coimbatore,Tamil Nadu,620790
O811993,2025-08-22 01:45:06,C100260,delivered,Noida,Uttar Pradesh,162335
O807078,2025-08-22 02:38:51,C101171,delivered,Noida,Uttar Pradesh,476349
O802369,2025-08-22 05:26:02,C102417,delivered,Kolkata,West Bengal,480480
O807842,2025-08-22 07:19:11,C102848,processing,Mysuru,Karnataka,682130
O801948,2025-08-22 11:17:01,C100830,delivered,Delhi,Delhi,374130
O801843,2025-08-22 11:52:05,C101591,delivered,Surat,Gujarat,181240
O810380,2025-08-22 12:48:41,C101145,delivered,Chennai,Tamil Nadu,318150
O808717,2025-08-22 14:12:25,C101057,cancelled,Ahmedabad,Gujarat,622552
O803021,2025-08-22 15:21:15,C100476,delivered,Surat,Gujarat,250302
O803808,2025-08-22 15:28:11,C100369,delivered,Mumbai,Maharashtra,299400
O803574,2025-08-22 17:14:40,C100205,delivered,Kolkata,West Bengal,539385
O809248,2025-08-22 19:59:40,C102343,delivered,Nagpur,Maharashtra,524399
O800748,2025-08-22 20:22:26,C101107,delivered,Mysuru,Karnataka,624242
O801338,2025-08-22 21:13:13,C101765,delivered,Delhi,Delhi,168031
O808534,2025-08-22 21:30:54,C101797,delivered,Gurugram,Haryana,231173
O802483,2025-08-22 21:53:18,C100633,delivered,Jaipur,Rajasthan,308715
O808482,2025-08-23 00:23:26,C102059,shipped,Noida,Uttar Pradesh,250777
O803227,2025-08-23 02:13:43,C102767,delivered,Ahmedabad,Gujarat,383302
O807434,2025-08-23 03:18:15,C101698,delivered,Indore,Madhya Pradesh,345311
O808826,2025-08-23 04:16:16,C101479,returned,Mysuru,Karnataka,294811
O805128,2025-08-23 05:22:27,C101602,delivered,Chennai,Tamil Nadu,198952
O801181,2025-08-23 07:34:03,C102611,delivered,Nagpur,Maharashtra,465642
O803160,2025-08-23 07:37:46,C101490,delivered,Nagpur,Maharashtra,228642
O807916,2025-08-23 08:30:02,C101900,shipped,Lucknow,Uttar Pradesh,248117
O808036,2025-08-23 09:54:24,C102336,delivered,Lucknow,Uttar Pradesh,323396
O805995,2025-08-23 10:09:11,C101690,delivered,Mumbai,Maharashtra,455535
O801064,2025-08-23 10:57:52,C100804,delivered,Coimbatore,Tamil Nadu,307173
O809373,2025-08-23 12:21:04,C100001,shipped,Bhopal,Madhya Pradesh,591363
O802767,2025-08-23 12:26:57,C100306,delivered,Surat,Gujarat,322826
O801799,2025-08-23 17:40:16,C101277,delivered,Ahmedabad,Gujarat,467054
O811234,2025-08-23 20:36:59,C102920,delivered,Chennai,Tamil Nadu,696801
O811937,2025-08-23 22:25:04,C100431,delivered,Gurugram,Haryana,235555
O805586,2025-08-24 00:12:17,C100335,delivered,Coimbatore,Tamil Nadu,548895
O809856,2025-08-24 01:54:48,C102858,cancelled,Gurugram,Haryana,455546
O807929,2025-08-24 04:35:04,C100042,returned,Kolkata,West Bengal,471756
O805936,2025-08-24 05:53:25,C101415,cancelled,Pune,Maharashtra,422051
O802235,2025-08-24 06:37:57,C100706,delivered,Mumbai,Maharashtra,491361
O810072,2025-08-24 07:23:13,C102355,delivered,Kolkata,West Bengal,546841
O810134,2025-08-24 07:37:58,C102234,delivered,Indore,Madhya Pradesh,500659
O809880,2025-08-24 08:23:05,C102796,delivered,Kanpur,Uttar Pradesh,163806
O806366,2025-08-24 09:29:40,C100042,delivered,Kolkata,West Bengal,471756
O800310,2025-08-24 10:00:11,C100668,delivered,Kanpur,Uttar Pradesh,468062
O807328,2025-08-24 11:47:58,C101195,returned,Jaipur,Rajasthan,438206
O801008,2025-08-24 11:59:07,C102102,delivered,Mysuru,Karnataka,611443
O803925,2025-08-24 12:15:09,C101154,delivered,Mumbai,Maharashtra,537557
O807859,2025-08-24 13:58:41,C102547,returned,Noida,Uttar Pradesh,234501
O810339,2025-08-24 15:01:56,C101320,delivered,Indore,Madhya Pradesh,631921
O807415,2025-08-24 15:23:45,C101390,delivered,Jaipur,Rajasthan,694808
O805179,2025-08-24 15:40:58,C101826,delivered,Bhopal,Madhya Pradesh,623277
O810778,2025-08-24 16:02:00,C101942,processing,Jaipur,Rajasthan,224427
O804689,2025-08-24 16:58:58,C101564,delivered,Nagpur,Maharashtra,617763
O801835,2025-08-24 17:03:07,C101508,delivered,Noida,Uttar Pradesh,192681
O802257,2025-08-24 18:13:51,C101555,delivered,Gurugram,Haryana,507243
O805698,2025-08-24 20:40:54,C100704,cancelled,Indore,Madhya Pradesh,316384
O804395,2025-08-25 00:16:06,C102783,processing,Indore,Madhya Pradesh,254535
O809629,2025-08-25 03:30:14,C101439,delivered,Noida,Uttar Pradesh,370186
O802179,2025-08-25 03:39:21,C100629,delivered,Indore,Madhya Pradesh,371674
O808277,2025-08-25 03:47:07,C101552,delivered,Ahmedabad,Gujarat,224360
O807978,2025-08-25 04:24:00,C101991,delivered,Hyderabad,Telangana,623520
O804711,2025-08-25 04:56:29,C101068,delivered,Ahmedabad,Gujarat,491050
O811116,2025-08-25 06:05:08,C101603,delivered,Ahmedabad,Gujarat,525331
O808243,2025-08-25 06:33:01,C102734,shipped,Lucknow,Uttar Pradesh,505215
O801474,2025-08-25 06:35:58,C102407,delivered,Mumbai,Maharashtra,525941
O810471,2025-08-25 08:05:29,C101340,delivered,Chennai,Tamil Nadu,663718
O802203,2025-08-25 08:26:07,C101682,delivered,Bhopal,Madhya Pradesh,260943
O807350,2025-08-25 10:35:53,C100821,processing,Gurugram,Haryana,227827
O803904,2025-08-25 11:35:14,C101140,delivered,Surat,Gujarat,152299
O806990,2025-08-25 12:25:22,C102061,delivered,Noida,Uttar Pradesh,696759
O806080,2025-08-25 12:53:16,C101086,delivered,Coimbatore,Tamil Nadu,616767
O807923,2025-08-25 13:19:20,C100518,delivered,Noida,Uttar Pradesh,589673
O809578,2025-08-25 15:36:05,C100688,delivered,Ahmedabad,Gujarat,595375
O802062,2025-08-25 16:38:46,C102615,delivered,Kanpur,Uttar Pradesh,244288
O807687,2025-08-25 17:21:32,C102794,delivered,Bengaluru,Karnataka,562220
O807843,2025-08-25 17:42:29,C102816,returned,Delhi,Delhi,389400
O811378,2025-08-25 18:54:05,C102005,delivered,Surat,Gujarat,441356
O806121,2025-08-25 20:44:38,C100833,delivered,Pune,Maharashtra,502977
O806589,2025-08-25 21:21:17,C102660,returned,Hyderabad,Telangana,669367
O806489,2025-08-25 22:29:16,C102378,delivered,Ahmedabad,Gujarat,182723
O801177,2025-08-26 00:43:05,C101592,delivered,Nagpur,Maharashtra,449855
O802663,2025-08-26 01:24:20,C102664,delivered,Chennai,Tamil Nadu,421467
O805410,2025-08-26 01:29:15,C100570,cancelled,Chennai,Tamil Nadu,634436
O800887,2025-08-26 05:13:14,C101981,delivered,Hyderabad,Telangana,141159
O803943,2025-08-26 06:40:47,C102263,cancelled,Lucknow,Uttar Pradesh,686395
O809866,2025-08-26 07:18:02,C100080,delivered,Bhopal,Madhya Pradesh,486356
O801228,2025-08-26 07:50:59,C100994,delivered,Pune,Maharashtra,290680
O800104,2025-08-26 08:33:04,C101475,delivered,Bengaluru,Karnataka,284981
O810836,2025-08-26 09:11:30,C100276,shipped,Gurugram,Haryana,206494
O807217,2025-08-26 10:44:39,C100401,delivered,Surat,Gujarat,680534
O800122,2025-08-26 13:58:19,C102251,returned,Delhi,Delhi,267723
O800922,2025-08-26 14:03:33,C102194,delivered,Bhopal,Madhya Pradesh,399445
O801270,2025-08-26 15:48:40,C100888,delivered,Chennai,Tamil Nadu,376145
O803008,2025-08-26 16:05:14,C102252,shipped,Kanpur,Uttar Pradesh,489346
O809456,2025-08-26 18:10:29,C102306,delivered,Indore,Madhya Pradesh,611503
O802199,2025-08-26 20:01:06,C101503,delivered,Jaipur,Rajasthan,663838
O801662,2025-08-26 20:24:04,C102252,delivered,Kanpur,Uttar Pradesh,489346
O806939,2025-08-26 21:08:49,C101498,delivered,Surat,Gujarat,251554
O811990,2025-08-27 00:25:25,C101958,delivered,Ahmedabad,Gujarat,677327
O809822,2025-08-27 01:40:30,C100268,delivered,Nagpur,Maharashtra,117086
O805820,2025-08-27 02:27:10,C102185,delivered,Surat,Gujarat,119304
O800470,2025-08-27 05:18:58,C100999,delivered,Pune,Maharashtra,684586
O808558,2025-08-27 06:22:02,C101724,delivered,Lucknow,Uttar Pradesh,455173
O801086,2025-08-27 07:04:23,C101529,delivered,Gurugram,Haryana,408307
O804372,2025-08-27 08:01:16,C101739,delivered,Noida,Uttar Pradesh,415019
O805679,2025-08-27 10:11:00,C101607,processing,Chennai,Tamil Nadu,434787
O802785,2025-08-27 11:04:26,C100036,delivered,Gurugram,Haryana,281172
O808169,2025-08-27 12:31:32,C101584,delivered,Kanpur,Uttar Pradesh,276415
O801545,2025-08-27 13:25:31,C102193,cancelled,Noida,Uttar Pradesh,673616
O804142,2025-08-27 14:09:06,C100450,delivered,Chennai,Tamil Nadu,655974
O804172,2025-08-27 15:16:12,C100336,delivered,Pune,Maharashtra,282687
O801158,2025-08-27 15:38:00,C102306,delivered,Indore,Madhya Pradesh,611503
O801410,2025-08-27 16:20:16,C101680,delivered,Bhopal,Madhya Pradesh,649340
O807664,2025-08-27 18:52:47,C100846,cancelled,Bengaluru,Karnataka,423760
O804443,2025-08-27 19:15:57,C100838,delivered,Coimbatore,Tamil Nadu,530331
O803662,2025-08-27 19:48:27,C101817,delivered,Chennai,Tamil Nadu,191991
O805257,2025-08-27 21:24:12,C102767,shipped,Ahmedabad,Gujarat,383302
O810060,2025-08-27 22:02:36,C100559,shipped,Kanpur,Uttar Pradesh,345132
O811928,2025-08-28 00:09:48,C102341,delivered,Noida,Uttar Pradesh,471013
O804437,2025-08-28 01:13:44,C100552,delivered,Coimbatore,Tamil Nadu,696510
O809395,2025-08-28 03:34:38,C102256,cancelled,Ahmedabad,Gujarat,323092
O810092,2025-08-28 10:10:00,C101958,processing,Ahmedabad,Gujarat,677327
O811130,2025-08-28 10:14:27,C100429,cancelled,Indore,Madhya Pradesh,242797
O807172,2025-08-28 10:37:24,C102091,delivered,Kanpur,Uttar Pradesh,133446
O806844,2025-08-28 13:22:55,C101402,delivered,Chennai,Tamil Nadu,159810
O804851,2025-08-28 13:33:18,C100857,delivered,Bengaluru,Karnataka,695768
O801518,2025-08-28 16:01:57,C100452,delivered,Surat,Gujarat,142161
O803827,2025-08-28 18:57:49,C102185,delivered,Surat,Gujarat,119304
O804400,2025-08-28 18:58:07,C102365,processing,Jaipur,Rajasthan,220771
O802967,2025-08-28 19:38:02,C101063,delivered,Noida,Uttar Pradesh,174373
O802614,2025-08-28 20:18:56,C101435,delivered,Mysuru,Karnataka,275301
O809454,2025-08-28 20:38:33,C101406,delivered,Chennai,Tamil Nadu,348117
O809341,2025-08-28 23:48:14,C102100,delivered,Lucknow,Uttar Pradesh,575899
O800189,2025-08-29 02:50:14,C102439,processing,Jaipur,Rajasthan,502653
O801940,2025-08-29 04:13:50,C101032,cancelled,Kanpur,Uttar Pradesh,366587
O803896,2025-08-29 04:14:11,C102950,delivered,Hyderabad,Telangana,405215
O801215,2025-08-29 04:34:28,C102433,delivered,Indore,Madhya Pradesh,193721
O805845,2025-08-29 04:51:05,C102354,delivered,Bhopal,Madhya Pradesh,439095
O803491,2025-08-29 05:25:42,C101124,delivered,Mumbai,Maharashtra,544848
O802428,2025-08-29 11:22:09,C100033,delivered,Nagpur,Maharashtra,252832
O806700,2025-08-29 12:05:49,C100305,delivered,Ahmedabad,Gujarat,644255
O809002,2025-08-29 13:09:27,C100151,delivered,Bhopal,Madhya Pradesh,526512
O803693,2025-08-29 13:22:31,C101782,delivered,Mysuru,Karnataka,605707
O806545,2025-08-29 14:57:22,C102612,delivered,Surat,Gujarat,279573
O804222,2025-08-29 14:59:16,C101923,delivered,Ahmedabad,Gujarat,549844
O809597,2025-08-29 15:13:33,C101384,returned,Bengaluru,Karnataka,370300
O802791,2025-08-29 16:19:11,C102845,delivered,Bhopal,Madhya Pradesh,547869
O809993,2025-08-29 18:24:21,C100214,delivered,Mysuru,Karnataka,375033
O810725,2025-08-29 18:51:04,C102661,shipped,Mysuru,Karnataka,322628
O807166,2025-08-29 19:38:38,C101341,delivered,Kolkata,West Bengal,138834
O808437,2025-08-29 21:04:52,C100512,delivered,Noida,Uttar Pradesh,351382
O806815,2025-08-29 21:52:18,C101638,delivered,Pune,Maharashtra,581058
O804980,2025-08-29 22:08:39,C102028,delivered,Kolkata,West Bengal,450641
O804126,2025-08-30 00:40:05,C102666,delivered,Noida,Uttar Pradesh,156105
O802213,2025-08-30 01:07:57,C100743,processing,Coimbatore,Tamil Nadu,212416
O801587,2025-08-30 02:40:34,C100586,delivered,Gurugram,Haryana,499913
O811169,2025-08-30 04:08:27,C102679,delivered,Chennai,Tamil Nadu,582694
O807019,2025-08-30 05:12:38,C102648,returned,Kolkata,West Bengal,206008
O806696,2025-08-30 09:06:54,C102605,cancelled,Coimbatore,Tamil Nadu,128800
O801351,2025-08-30 11:18:10,C101692,delivered,Gurugram,Haryana,366216
O810695,2025-08-30 11:57:11,C102593,delivered,Lucknow,Uttar Pradesh,692787
O806719,2025-08-30 13:35:36,C100529,returned,Indore,Madhya Pradesh,256154
O807114,2025-08-30 14:58:35,C100535,delivered,Bengaluru,Karnataka,173295
O808194,2025-08-30 15:08:20,C101390,returned,Jaipur,Rajasthan,694808
O802537,2025-08-30 18:01:05,C100109,delivered,Nagpur,Maharashtra,540779
O807185,2025-08-30 18:05:19,C101377,delivered,Surat,Gujarat,295964
O800903,2025-08-30 20:49:07,C102284,delivered,Mumbai,Maharashtra,536492
O809722,2025-08-30 23:04:59,C100055,delivered,Pune,Maharashtra,198697
O810959,2025-08-30 23:35:24,C100426,delivered,Kanpur,Uttar Pradesh,265915
O811014,2025-08-31 04:19:42,C101217,delivered,Kolkata,West Bengal,380151
O802724,2025-08-31 05:25:52,C102034,delivered,Hyderabad,Telangana,375161
O801708,2025-08-31 05:40:50,C102231,delivered,Mysuru,Karnataka,462465
O811148,2025-08-31 07:26:50,C101139,delivered,Kanpur,Uttar Pradesh,337021
O804259,2025-08-31 10:44:03,C102144,delivered,Surat,Gujarat,181326
O800647,2025-08-31 11:46:16,C100944,delivered,Nagpur,Maharashtra,211999
O802635,2025-08-31 15:39:07,C102598,delivered,Noida,Uttar Pradesh,116764
O807271,2025-08-31 17:29:51,C100900,shipped,Lucknow,Uttar Pradesh,510022
O811340,2025-08-31 20:32:55,C102367,cancelled,Indore,Madhya Pradesh,126065
O801401,2025-08-31 21:52:02,C102207,delivered,Pune,Maharashtra,508455
O803773,2025-09-01 01:28:00,C100029,shipped,Bhopal,Madhya Pradesh,227399
O804802,2025-09-01 01:37:24,C102227,processing,Nagpur,Maharashtra,122809
O811690,2025-09-01 01:56:47,C100657,processing,Gurugram,Haryana,565753
O805556,2025-09-01 02:23:50,C102893,delivered,Delhi,Delhi,410141
O809781,2025-09-01 08:10:47,C100814,delivered,Gurugram,Haryana,425315
O811748,2025-09-01 09:19:34,C100560,delivered,Lucknow,Uttar Pradesh,514470
O803650,2025-09-01 09:36:18,C101996,delivered,Jaipur,Rajasthan,150318
O805321,2025-09-01 09:54:38,C102372,delivered,Mysuru,Karnataka,654517
O806635,2025-09-01 10:30:08,C101590,delivered,Jaipur,Rajasthan,404977
O810803,2025-09-01 11:20:45,C101085,returned,Kolkata,West Bengal,495289
O811816,2025-09-01 12:47:20,C100310,delivered,Kanpur,Uttar Pradesh,138876
O800551,2025-09-01 12:51:17,C100614,cancelled,Indore,Madhya Pradesh,425594
O801296,2025-09-01 12:54:41,C100772,delivered,Coimbatore,Tamil Nadu,625689
O805633,2025-09-01 14:32:50,C102382,delivered,Surat,Gujarat,410065
O811715,2025-09-01 14:39:09,C100103,returned,Gurugram,Haryana,691154
O807948,2025-09-01 15:16:09,C100185,delivered,Indore,Madhya Pradesh,520568
O800185,2025-09-01 15:20:00,C102918,processing,Mumbai,Maharashtra,316329
O811316,2025-09-01 16:00:47,C102322,delivered,Gurugram,Haryana,629339
O802480,2025-09-01 16:53:16,C102136,delivered,Hyderabad,Telangana,555544
O803296,2025-09-01 18:22:08,C100685,returned,Mysuru,Karnataka,668888
O806666,2025-09-01 19:40:05,C102381,delivered,Nagpur,Maharashtra,276020
O805612,2025-09-01 21:57:47,C101130,delivered,Pune,Maharashtra,124439
O800211,2025-09-01 22:54:06,C102293,delivered,Ahmedabad,Gujarat,573723
O802180,2025-09-01 23:24:39,C100826,delivered,Jaipur,Rajasthan,250547
O803437,2025-09-02 00:11:34,C101591,delivered,Surat,Gujarat,181240
O802812,2025-09-02 00:12:07,C101937,delivered,Indore,Madhya Pradesh,653487
O804204,2025-09-02 04:48:37,C101446,delivered,Noida,Uttar Pradesh,520887
O811543,2025-09-02 06:07:33,C101429,delivered,Bengaluru,Karnataka,687834
O810568,2025-09-02 06:21:05,C101032,shipped,Kanpur,Uttar Pradesh,366587
O801503,2025-09-02 06:25:45,C100925,delivered,Jaipur,Rajasthan,231937
O806819,2025-09-02 08:09:27,C100146,delivered,Lucknow,Uttar Pradesh,205057
O801754,2025-09-02 08:10:29,C102990,cancelled,Gurugram,Haryana,228065
O806946,2025-09-02 08:32:04,C102145,delivered,Coimbatore,Tamil Nadu,447850
O810179,2025-09-02 11:55:03,C100099,delivered,Gurugram,Haryana,167175
O810920,2025-09-02 12:34:40,C102597,delivered,Chennai,Tamil Nadu,484612
O800843,2025-09-02 13:52:28,C101963,delivered,Delhi,Delhi,400515
O801271,2025-09-02 14:18:42,C100335,delivered,Coimbatore,Tamil Nadu,548895
O800323,2025-09-02 14:44:01,C102304,delivered,Nagpur,Maharashtra,667658
O808585,2025-09-02 17:25:13,C100933,delivered,Mumbai,Maharashtra,659391
O803931,2025-09-02 17:29:01,C101915,shipped,Delhi,Delhi,567141
O811636,2025-09-02 19:47:53,C101185,delivered,Ahmedabad,Gujarat,382859
O801263,2025-09-02 19:51:29,C102880,delivered,Noida,Uttar Pradesh,147570
O802782,2025-09-02 20:01:35,C101030,delivered,Nagpur,Maharashtra,179519
O808287,2025-09-02 20:21:12,C102676,processing,Bengaluru,Karnataka,168097
O800059,2025-09-02 20:54:08,C100519,delivered,Ahmedabad,Gujarat,373389
O803787,2025-09-02 21:07:10,C101245,delivered,Ahmedabad,Gujarat,653044
O809040,2025-09-02 21:48:44,C102867,delivered,Noida,Uttar Pradesh,167771
O807416,2025-09-03 01:19:53,C102967,shipped,Indore,Madhya Pradesh,648207
O807765,2025-09-03 01:58:12,C102971,processing,Delhi,Delhi,616775
O810156,2025-09-03 03:12:22,C102460,delivered,Delhi,Delhi,689886
O802194,2025-09-03 03:16:53,C102985,returned,Nagpur,Maharashtra,171009
O808139,2025-09-03 06:23:16,C101457,delivered,Jaipur,Rajasthan,236417
O801998,2025-09-03 06:28:30,C100160,delivered,Kanpur,Uttar Pradesh,145169
O806482,2025-09-03 06:46:49,C102954,delivered,Lucknow,Uttar Pradesh,560708
O801608,2025-09-03 16:42:24,C102678,delivered,Nagpur,Maharashtra,539223
O800314,2025-09-03 16:59:28,C102949,processing,Indore,Madhya Pradesh,159477
O803354,2025-09-03 22:00:44,C100873,delivered,Indore,Madhya Pradesh,401813
O810647,2025-09-04 00:36:09,C101256,delivered,Indore,Madhya Pradesh,439572
O810252,2025-09-04 01:07:24,C102535,shipped,Surat,Gujarat,605655
O801339,2025-09-04 03:50:49,C101906,delivered,Jaipur,Rajasthan,465439
O807272,2025-09-04 04:44:18,C100893,delivered,Noida,Uttar Pradesh,595260
O803817,2025-09-04 07:00:20,C101844,returned,Bengaluru,Karnataka,352718
O808375,2025-09-04 07:28:02,C102497,delivered,Coimbatore,Tamil Nadu,364599
O811221,2025-09-04 08:18:26,C101477,delivered,Indore,Madhya Pradesh,238501
O811332,2025-09-04 09:07:16,C102850,shipped,Noida,Uttar Pradesh,668005
O806322,2025-09-04 09:07:34,C102941,delivered,Delhi,Delhi,327201
O803806,2025-09-04 09:08:30,C100850,delivered,Bengaluru,Karnataka,332036
O800866,2025-09-04 11:25:39,C100966,shipped,Coimbatore,Tamil Nadu,157367
O800665,2025-09-04 12:21:14,C102825,delivered,Kolkata,West Bengal,382204
O811592,2025-09-04 13:36:59,C101915,delivered,Delhi,Delhi,567141
O800853,2025-09-04 13:41:28,C100206,processing,Delhi,Delhi,371677
O800565,2025-09-04 17:20:52,C102421,delivered,Pune,Maharashtra,600913
O801959,2025-09-04 17:26:38,C101047,delivered,Hyderabad,Telangana,557185
O810767,2025-09-04 17:31:32,C101849,delivered,Bengaluru,Karnataka,697371
O807039,2025-09-04 19:25:48,C100464,delivered,Mumbai,Maharashtra,112431
O802528,2025-09-04 20:12:31,C100240,delivered,Noida,Uttar Pradesh,665673
O803183,2025-09-04 20:42:02,C101098,delivered,Kolkata,West Bengal,440828
O810022,2025-09-04 22:17:52,C100357,delivered,Chennai,Tamil Nadu,407789
O806185,2025-09-04 22:44:53,C102392,delivered,Jaipur,Rajasthan,195779
O800442,2025-09-05 00:39:21,C101583,delivered,Nagpur,Maharashtra,568253
O807593,2025-09-05 02:01:56,C102881,delivered,Mumbai,Maharashtra,591193
O806159,2025-09-05 02:55:33,C101782,shipped,Mysuru,Karnataka,605707
O805843,2025-09-05 05:45:04,C102650,delivered,Pune,Maharashtra,379417
O803371,2025-09-05 09:24:17,C101615,delivered,Pune,Maharashtra,271929
O808096,2025-09-05 12:05:50,C100851,delivered,Hyderabad,Telangana,576152
O803976,2025-09-05 13:33:44,C101568,returned,Mysuru,Karnataka,317836
O801731,2025-09-05 17:55:23,C100607,cancelled,Gurugram,Haryana,187271
O805474,2025-09-05 19:54:43,C102892,returned,Noida,Uttar Pradesh,501825
O801328,2025-09-05 23:47:36,C100579,delivered,Kanpur,Uttar Pradesh,572970
O802879,2025-09-06 00:02:51,C100475,delivered,Lucknow,Uttar Pradesh,288901
O804498,2025-09-06 00:08:20,C102466,delivered,Mysuru,Karnataka,664840
O807994,2025-09-06 00:10:45,C100944,returned,Nagpur,Maharashtra,211999
O802319,2025-09-06 00:39:54,C100349,delivered,Indore,Madhya Pradesh,373456
O811966,2025-09-06 01:26:11,C100723,delivered,Ahmedabad,Gujarat,238381
O809949,2025-09-06 02:26:15,C101211,delivered,Lucknow,Uttar Pradesh,130169
O806613,2025-09-06 03:03:26,C102958,processing,Ahmedabad,Gujarat,624295
O808975,2025-09-06 03:55:00,C100840,delivered,Jaipur,Rajasthan,167124
O800712,2025-09-06 04:18:08,C101865,delivered,Mumbai,Maharashtra,243332
O805907,2025-09-06 06:14:29,C100552,processing,Coimbatore,Tamil Nadu,696510
O805155,2025-09-06 07:10:40,C100944,delivered,Nagpur,Maharashtra,211999
O804872,2025-09-06 07:37:06,C102337,delivered,Chennai,Tamil Nadu,291844
O811841,2025-09-06 08:15:11,C102749,processing,Bengaluru,Karnataka,518506
O803523,2025-09-06 10:24:41,C102237,delivered,Chennai,Tamil Nadu,459762
O805388,2025-09-06 11:23:38,C100834,delivered,Mumbai,Maharashtra,374320
O810546,2025-09-06 11:35:56,C100800,shipped,Coimbatore,Tamil Nadu,171562
O801929,2025-09-06 12:38:17,C101347,delivered,Noida,Uttar Pradesh,195350
O809527,2025-09-06 14:55:33,C100019,delivered,Pune,Maharashtra,646343
O806791,2025-09-06 15:05:44,C102024,delivered,Indore,Madhya Pradesh,231831
O805661,2025-09-06 15:49:36,C100373,delivered,Indore,Madhya Pradesh,142583
O806827,2025-09-06 17:08:21,C101523,delivered,Hyderabad,Telangana,621579
O808620,2025-09-06 19:52:03,C102682,delivered,Indore,Madhya Pradesh,471317
O808175,2025-09-06 22:54:57,C102341,delivered,Noida,Uttar Pradesh,471013
O800602,2025-09-06 22:58:46,C102130,cancelled,Delhi,Delhi,133880
O810116,2025-09-06 23:37:50,C100994,delivered,Pune,Maharashtra,290680
O805154,2025-09-07 02:05:58,C102947,delivered,Mumbai,Maharashtra,245669
O811864,2025-09-07 02:47:00,C101847,delivered,Indore,Madhya Pradesh,585243
O802306,2025-09-07 03:13:20,C102522,cancelled,Mumbai,Maharashtra,511392
O802254,2025-09-07 03:40:06,C102185,delivered,Surat,Gujarat,119304
O802985,2025-09-07 03:47:21,C102614,delivered,Ahmedabad,Gujarat,172157
