order_id,shipment_date,expected_delivery_date,delivery_date,on_time_delivery
O801856,2025-05-04 03:44:51,2025-05-07 03:44:51,2025-05-07 03:44:51,1.0
O810925,2025-05-05 04:06:53,2025-05-10 04:06:53,2025-05-10 04:06:53,1.0
O802488,2025-05-05 05:15:56,2025-05-07 05:15:56,2025-05-07 05:15:56,1.0
O805251,2025-05-05 09:25:32,2025-05-08 09:25:32,2025-05-08 09:25:32,1.0
O811814,2025-05-05 09:59:42,2025-05-09 09:59:42,2025-05-09 09:59:42,1.0
O808960,2025-05-04 10:59:42,2025-05-08 10:59:42,,
O808251,2025-05-05 11:08:13,2025-05-08 11:08:13,2025-05-11 11:08:13,0.0
O801112,2025-05-04 11:10:08,2025-05-06 11:10:08,2025-05-06 11:10:08,1.0
O801042,2025-05-05 14:36:20,2025-05-10 14:36:20,2025-05-10 14:36:20,1.0
O801774,2025-05-05 14:41:29,2025-05-09 14:41:29,,
O807175,2025-05-04 16:04:49,2025-05-10 16:04:49,,
O806994,2025-05-05 17:34:41,2025-05-08 17:34:41,2025-05-08 17:34:41,1.0
O800025,2025-05-04 17:48:12,2025-05-07 17:48:12,2025-05-07 17:48:12,1.0
O804455,2025-05-04 18:46:34,2025-05-09 18:46:34,2025-05-09 18:46:34,1.0
O803823,2025-05-04 18:59:24,2025-05-07 18:59:24,2025-05-07 18:59:24,1.0
O804787,2025-05-04 19:36:30,2025-05-06 19:36:30,2025-05-06 19:36:30,1.0
O808831,2025-05-04 20:21:34,2025-05-06 20:21:34,2025-05-06 20:21:34,1.0
O807246,2025-05-05 20:47:36,2025-05-06 20:47:36,,
O802091,2025-05-04 20:53:20,2025-05-07 20:53:20,2025-05-07 20:53:20,1.0
O801926,2025-05-05 21:35:27,2025-05-07 21:35:27,2025-05-07 21:35:27,1.0
O803240,2025-05-05 21:46:18,2025-05-09 21:46:18,2025-05-09 21:46:18,1.0
O811202,2025-05-04 21:48:12,2025-05-07 21:48:12,2025-05-07 21:48:12,1.0
O805057,2025-05-04 23:15:45,2025-05-06 23:15:45,,
O802013,2025-05-06 01:08:13,2025-05-10 01:08:13,,
O802071,2025-05-06 01:28:27,2025-05-09 01:28:27,2025-05-09 01:28:27,1.0
O805363,2025-05-05 02:07:27,2025-05-08 02:07:27,2025-05-08 02:07:27,1.0
O809413,2025-05-06 03:19:33,2025-05-08 03:19:33,2025-05-10 03:19:33,0.0
O810267,2025-05-05 04:25:54,2025-05-08 04:25:54,2025-05-08 04:25:54,1.0
O806447,2025-05-05 04:27:06,2025-05-10 04:27:06,,
O806217,2025-05-06 04:32:38,2025-05-09 04:32:38,2025-05-09 04:32:38,1.0
O803803,2025-05-06 04:34:21,2025-05-08 04:34:21,2025-05-08 04:34:21,1.0
O804477,2025-05-05 06:12:02,2025-05-10 06:12:02,,
O801201,2025-05-06 08:29:00,2025-05-09 08:29:00,2025-05-09 08:29:00,1.0
O802892,2025-05-06 08:46:04,2025-05-10 08:46:04,2025-05-10 08:46:04,1.0
O810711,2025-05-05 09:14:07,2025-05-10 09:14:07,2025-05-15 09:14:07,0.0
O810214,2025-05-05 10:00:03,2025-05-10 10:00:03,2025-05-10 10:00:03,1.0
O805048,2025-05-05 11:03:55,2025-05-08 11:03:55,2025-05-13 11:03:55,0.0
O800633,2025-05-06 13:33:12,2025-05-10 13:33:12,,
O800703,2025-05-06 15:15:45,2025-05-07 15:15:45,2025-05-07 15:15:45,1.0
O807748,2025-05-05 16:15:30,2025-05-08 16:15:30,2025-05-08 16:15:30,1.0
O807316,2025-05-05 16:35:58,2025-05-10 16:35:58,2025-05-10 16:35:58,1.0
O804555,2025-05-06 18:26:49,2025-05-10 18:26:49,2025-05-10 18:26:49,1.0
O800057,2025-05-06 18:45:38,2025-05-08 18:45:38,2025-05-08 18:45:38,1.0
O808106,2025-05-06 00:17:25,2025-05-09 00:17:25,2025-05-09 00:17:25,1.0
O806924,2025-05-06 00:29:56,2025-05-09 00:29:56,2025-05-13 00:29:56,0.0
O801151,2025-05-07 01:45:25,2025-05-12 01:45:25,2025-05-12 01:45:25,1.0
O806092,2025-05-07 02:38:56,2025-05-08 02:38:56,,
O807800,2025-05-06 02:49:54,2025-05-09 02:49:54,2025-05-09 02:49:54,1.0
O808320,2025-05-07 02:51:40,2025-05-10 02:51:40,,
O808057,2025-05-07 03:23:24,2025-05-11 03:23:24,,
O801910,2025-05-07 07:13:25,2025-05-10 07:13:25,2025-05-10 07:13:25,1.0
O802758,2025-05-06 09:31:02,2025-05-09 09:31:02,2025-05-09 09:31:02,1.0
O811799,2025-05-07 10:03:53,2025-05-09 10:03:53,2025-05-09 10:03:53,1.0
O802282,2025-05-06 12:19:43,2025-05-11 12:19:43,2025-05-11 12:19:43,1.0
O805900,2025-05-06 13:29:56,2025-05-09 13:29:56,2025-05-14 13:29:56,0.0
O808609,2025-05-06 15:00:24,2025-05-08 15:00:24,2025-05-08 15:00:24,1.0
O809267,2025-05-07 15:48:56,2025-05-12 15:48:56,2025-05-14 15:48:56,0.0
O802049,2025-05-07 18:15:56,2025-05-11 18:15:56,2025-05-11 18:15:56,1.0
O807501,2025-05-06 20:55:01,2025-05-10 20:55:01,2025-05-10 20:55:01,1.0
O802438,2025-05-07 04:22:59,2025-05-10 04:22:59,,
O803348,2025-05-07 08:30:04,2025-05-12 08:30:04,2025-05-12 08:30:04,1.0
O800430,2025-05-07 10:14:51,2025-05-10 10:14:51,2025-05-10 10:14:51,1.0
O804846,2025-05-08 11:10:18,2025-05-09 11:10:18,2025-05-09 11:10:18,1.0
O806166,2025-05-08 11:11:29,2025-05-10 11:11:29,2025-05-10 11:11:29,1.0
O806784,2025-05-08 12:06:17,2025-05-11 12:06:17,2025-05-15 12:06:17,0.0
O802607,2025-05-07 12:51:06,2025-05-13 12:51:06,2025-05-13 12:51:06,1.0
O800218,2025-05-07 14:42:45,2025-05-10 14:42:45,,
O806175,2025-05-08 15:27:56,2025-05-09 15:27:56,2025-05-09 15:27:56,1.0
O802828,2025-05-07 16:49:05,2025-05-10 16:49:05,2025-05-10 16:49:05,1.0
O804577,2025-05-08 19:12:56,2025-05-11 19:12:56,2025-05-11 19:12:56,1.0
O809621,2025-05-08 19:35:00,2025-05-11 19:35:00,2025-05-11 19:35:00,1.0
O803791,2025-05-07 19:55:02,2025-05-11 19:55:02,2025-05-11 19:55:02,1.0
O806306,2025-05-08 20:11:30,2025-05-13 20:11:30,2025-05-13 20:11:30,1.0
O811774,2025-05-08 20:18:58,2025-05-11 20:18:58,2025-05-11 20:18:58,1.0
O808700,2025-05-07 20:26:07,2025-05-09 20:26:07,2025-05-09 20:26:07,1.0
O807458,2025-05-07 21:24:17,2025-05-12 21:24:17,2025-05-12 21:24:17,1.0
O803342,2025-05-08 21:55:26,2025-05-09 21:55:26,2025-05-09 21:55:26,1.0
O801433,2025-05-07 21:59:27,2025-05-10 21:59:27,2025-05-10 21:59:27,1.0
O801963,2025-05-07 22:48:59,2025-05-13 22:48:59,,
O808048,2025-05-07 23:40:10,2025-05-10 23:40:10,2025-05-10 23:40:10,1.0
O805940,2025-05-08 23:56:36,2025-05-11 23:56:36,2025-05-11 23:56:36,1.0
O807894,2025-05-09 00:39:51,2025-05-14 00:39:51,2025-05-14 00:39:51,1.0
O807675,2025-05-08 01:30:14,2025-05-12 01:30:14,,
O808339,2025-05-09 01:31:00,2025-05-14 01:31:00,2025-05-14 01:31:00,1.0
O811175,2025-05-09 01:59:26,2025-05-11 01:59:26,,
O801111,2025-05-08 05:53:06,2025-05-10 05:53:06,2025-05-10 05:53:06,1.0
O811411,2025-05-08 06:11:31,2025-05-11 06:11:31,2025-05-11 06:11:31,1.0
O811559,2025-05-09 06:14:08,2025-05-13 06:14:08,,
O810908,2025-05-09 06:50:41,2025-05-11 06:50:41,2025-05-11 06:50:41,1.0
O809899,2025-05-09 07:08:21,2025-05-13 07:08:21,2025-05-13 07:08:21,1.0
O806312,2025-05-08 08:15:07,2025-05-11 08:15:07,2025-05-11 08:15:07,1.0
O803152,2025-05-09 08:32:51,2025-05-14 08:32:51,,
O809436,2025-05-08 12:45:59,2025-05-11 12:45:59,2025-05-11 12:45:59,1.0
O804061,2025-05-08 14:28:19,2025-05-10 14:28:19,,
O805213,2025-05-08 14:54:29,2025-05-13 14:54:29,2025-05-13 14:54:29,1.0
O811909,2025-05-09 17:40:36,2025-05-12 17:40:36,2025-05-12 17:40:36,1.0
O810652,2025-05-08 18:55:30,2025-05-13 18:55:30,2025-05-13 18:55:30,1.0
O811442,2025-05-09 22:55:34,2025-05-12 22:55:34,2025-05-12 22:55:34,1.0
O803072,2025-05-09 23:28:59,2025-05-11 23:28:59,,
O808692,2025-05-09 00:05:20,2025-05-13 00:05:20,,
O808264,2025-05-09 01:49:39,2025-05-13 01:49:39,2025-05-13 01:49:39,1.0
O802563,2025-05-09 01:59:23,2025-05-12 01:59:23,,
O810942,2025-05-10 02:41:07,2025-05-13 02:41:07,,
O800200,2025-05-10 03:01:20,2025-05-11 03:01:20,2025-05-11 03:01:20,1.0
O805589,2025-05-09 03:56:26,2025-05-13 03:56:26,2025-05-16 03:56:26,0.0
O801292,2025-05-10 05:24:49,2025-05-13 05:24:49,2025-05-13 05:24:49,1.0
O805472,2025-05-09 08:57:53,2025-05-14 08:57:53,2025-05-14 08:57:53,1.0
O804531,2025-05-10 09:42:20,2025-05-12 09:42:20,2025-05-12 09:42:20,1.0
O807566,2025-05-09 11:25:44,2025-05-12 11:25:44,2025-05-12 11:25:44,1.0
O811159,2025-05-10 11:49:05,2025-05-13 11:49:05,,
O801475,2025-05-09 16:49:11,2025-05-12 16:49:11,2025-05-12 16:49:11,1.0
O800372,2025-05-09 17:26:21,2025-05-15 17:26:21,,
O808747,2025-05-10 17:35:25,2025-05-13 17:35:25,,
O804360,2025-05-10 19:08:23,2025-05-13 19:08:23,2025-05-13 19:08:23,1.0
O810467,2025-05-09 19:34:46,2025-05-14 19:34:46,2025-05-16 19:34:46,0.0
O810308,2025-05-10 21:21:48,2025-05-13 21:21:48,2025-05-16 21:21:48,0.0
O803349,2025-05-10 01:50:34,2025-05-16 01:50:34,2025-05-16 01:50:34,1.0
O811897,2025-05-10 04:02:52,2025-05-13 04:02:52,2025-05-13 04:02:52,1.0
O800445,2025-05-11 06:28:28,2025-05-13 06:28:28,2025-05-13 06:28:28,1.0
O806251,2025-05-10 07:34:59,2025-05-15 07:34:59,2025-05-15 07:34:59,1.0
O800212,2025-05-11 07:56:19,2025-05-14 07:56:19,2025-05-14 07:56:19,1.0
O801912,2025-05-10 08:08:19,2025-05-14 08:08:19,2025-05-14 08:08:19,1.0
O801319,2025-05-10 10:58:25,2025-05-14 10:58:25,,
O805131,2025-05-11 11:02:05,2025-05-14 11:02:05,2025-05-14 11:02:05,1.0
O808741,2025-05-11 11:07:48,2025-05-14 11:07:48,,
O810457,2025-05-11 11:21:38,2025-05-15 11:21:38,,
O806913,2025-05-10 11:49:28,2025-05-14 11:49:28,2025-05-14 11:49:28,1.0
O801858,2025-05-11 12:02:28,2025-05-12 12:02:28,2025-05-12 12:02:28,1.0
O806912,2025-05-10 12:06:31,2025-05-13 12:06:31,2025-05-13 12:06:31,1.0
O807046,2025-05-11 14:33:06,2025-05-15 14:33:06,2025-05-15 14:33:06,1.0
O806752,2025-05-11 14:39:42,2025-05-14 14:39:42,2025-05-14 14:39:42,1.0
O804505,2025-05-10 15:47:31,2025-05-13 15:47:31,2025-05-13 15:47:31,1.0
O804829,2025-05-11 16:00:04,2025-05-14 16:00:04,2025-05-14 16:00:04,1.0
O808143,2025-05-11 18:31:21,2025-05-14 18:31:21,,
O810290,2025-05-10 21:21:19,2025-05-14 21:21:19,2025-05-14 21:21:19,1.0
O800080,2025-05-12 00:03:35,2025-05-17 00:03:35,2025-05-17 00:03:35,1.0
O806161,2025-05-12 00:58:24,2025-05-15 00:58:24,2025-05-15 00:58:24,1.0
O804442,2025-05-12 01:47:51,2025-05-16 01:47:51,2025-05-21 01:47:51,0.0
O809846,2025-05-12 06:37:29,2025-05-16 06:37:29,2025-05-16 06:37:29,1.0
O805483,2025-05-11 08:27:39,2025-05-15 08:27:39,2025-05-15 08:27:39,1.0
O802010,2025-05-12 08:37:59,2025-05-14 08:37:59,2025-05-14 08:37:59,1.0
O802398,2025-05-11 08:39:09,2025-05-17 08:39:09,2025-05-17 08:39:09,1.0
O801590,2025-05-12 09:39:52,2025-05-13 09:39:52,2025-05-13 09:39:52,1.0
O803244,2025-05-12 09:40:21,2025-05-16 09:40:21,,
O800988,2025-05-12 10:26:21,2025-05-15 10:26:21,2025-05-15 10:26:21,1.0
O806213,2025-05-12 12:26:46,2025-05-15 12:26:46,2025-05-19 12:26:46,0.0
O805123,2025-05-11 15:07:22,2025-05-17 15:07:22,2025-05-17 15:07:22,1.0
O802072,2025-05-12 15:26:58,2025-05-14 15:26:58,2025-05-14 15:26:58,1.0
O807470,2025-05-12 18:09:55,2025-05-13 18:09:55,2025-05-13 18:09:55,1.0
O802388,2025-05-11 18:50:57,2025-05-15 18:50:57,2025-05-15 18:50:57,1.0
O809936,2025-05-11 19:02:18,2025-05-13 19:02:18,2025-05-13 19:02:18,1.0
O811039,2025-05-12 19:38:08,2025-05-14 19:38:08,,
O801703,2025-05-11 20:34:52,2025-05-17 20:34:52,2025-05-17 20:34:52,1.0
O806927,2025-05-11 20:57:51,2025-05-14 20:57:51,2025-05-14 20:57:51,1.0
O809313,2025-05-12 23:50:37,2025-05-15 23:50:37,2025-05-15 23:50:37,1.0
O802546,2025-05-12 23:58:30,2025-05-14 23:58:30,2025-05-14 23:58:30,1.0
O800476,2025-05-12 00:47:18,2025-05-18 00:47:18,2025-05-18 00:47:18,1.0
O807588,2025-05-13 01:02:14,2025-05-15 01:02:14,2025-05-15 01:02:14,1.0
O810069,2025-05-13 02:21:04,2025-05-16 02:21:04,2025-05-16 02:21:04,1.0
O801985,2025-05-13 02:47:23,2025-05-14 02:47:23,,
O806238,2025-05-13 03:17:21,2025-05-14 03:17:21,,
O802471,2025-05-12 05:12:11,2025-05-14 05:12:11,2025-05-14 05:12:11,1.0
O800932,2025-05-12 09:15:49,2025-05-17 09:15:49,2025-05-20 09:15:49,0.0
O810627,2025-05-13 09:50:41,2025-05-14 09:50:41,2025-05-14 09:50:41,1.0
O801318,2025-05-13 10:42:45,2025-05-15 10:42:45,2025-05-15 10:42:45,1.0
O803190,2025-05-12 12:20:47,2025-05-16 12:20:47,2025-05-16 12:20:47,1.0
O803146,2025-05-13 14:50:10,2025-05-15 14:50:10,2025-05-15 14:50:10,1.0
O801314,2025-05-13 14:56:54,2025-05-15 14:56:54,2025-05-15 14:56:54,1.0
O806135,2025-05-12 15:57:05,2025-05-17 15:57:05,,
O810553,2025-05-12 16:08:18,2025-05-17 16:08:18,2025-05-17 16:08:18,1.0
O811211,2025-05-12 16:17:55,2025-05-16 16:17:55,,
O800055,2025-05-13 16:53:55,2025-05-14 16:53:55,2025-05-14 16:53:55,1.0
O803927,2025-05-13 17:18:01,2025-05-16 17:18:01,,
O804703,2025-05-13 18:00:03,2025-05-16 18:00:03,2025-05-16 18:00:03,1.0
O802979,2025-05-13 18:05:48,2025-05-18 18:05:48,,
O809917,2025-05-12 20:57:06,2025-05-16 20:57:06,2025-05-16 20:57:06,1.0
O805536,2025-05-13 22:29:34,2025-05-15 22:29:34,,
O808940,2025-05-14 00:09:31,2025-05-15 00:09:31,2025-05-15 00:09:31,1.0
O810292,2025-05-13 01:24:29,2025-05-15 01:24:29,2025-05-15 01:24:29,1.0
O800702,2025-05-14 04:34:58,2025-05-16 04:34:58,2025-05-16 04:34:58,1.0
O810476,2025-05-13 10:04:12,2025-05-18 10:04:12,2025-05-18 10:04:12,1.0
O807226,2025-05-14 12:08:33,2025-05-17 12:08:33,,
O809971,2025-05-13 13:39:00,2025-05-17 13:39:00,2025-05-17 13:39:00,1.0
O806962,2025-05-14 13:50:14,2025-05-17 13:50:14,,
O806403,2025-05-13 14:15:50,2025-05-18 14:15:50,,
O802508,2025-05-14 14:27:26,2025-05-15 14:27:26,,
O805557,2025-05-14 17:29:01,2025-05-17 17:29:01,2025-05-17 17:29:01,1.0
O803906,2025-05-13 18:06:43,2025-05-18 18:06:43,,
O808207,2025-05-13 18:33:45,2025-05-19 18:33:45,,
O809909,2025-05-14 20:00:36,2025-05-18 20:00:36,2025-05-18 20:00:36,1.0
O803009,2025-05-14 21:14:22,2025-05-18 21:14:22,,
O800157,2025-05-15 01:18:54,2025-05-19 01:18:54,2025-05-19 01:18:54,1.0
O809805,2025-05-14 06:40:47,2025-05-16 06:40:47,2025-05-16 06:40:47,1.0
O801887,2025-05-14 09:19:38,2025-05-18 09:19:38,2025-05-18 09:19:38,1.0
O802356,2025-05-15 10:00:18,2025-05-18 10:00:18,2025-05-18 10:00:18,1.0
O806350,2025-05-14 10:46:58,2025-05-17 10:46:58,,
O801559,2025-05-15 11:03:00,2025-05-17 11:03:00,2025-05-17 11:03:00,1.0
O808698,2025-05-15 14:15:45,2025-05-18 14:15:45,,
O807863,2025-05-14 15:02:09,2025-05-17 15:02:09,,
O800042,2025-05-15 15:12:48,2025-05-18 15:12:48,,
O806835,2025-05-15 15:23:31,2025-05-17 15:23:31,2025-05-17 15:23:31,1.0
O806677,2025-05-14 15:40:57,2025-05-17 15:40:57,2025-05-17 15:40:57,1.0
O800170,2025-05-15 17:28:20,2025-05-18 17:28:20,2025-05-18 17:28:20,1.0
O804734,2025-05-14 17:55:32,2025-05-17 17:55:32,2025-05-17 17:55:32,1.0
O802904,2025-05-15 18:19:13,2025-05-17 18:19:13,2025-05-17 18:19:13,1.0
O807157,2025-05-14 18:35:28,2025-05-17 18:35:28,2025-05-17 18:35:28,1.0
O806084,2025-05-15 19:21:00,2025-05-20 19:21:00,,
O804485,2025-05-14 20:09:25,2025-05-16 20:09:25,2025-05-16 20:09:25,1.0
O808939,2025-05-15 20:17:51,2025-05-16 20:17:51,2025-05-16 20:17:51,1.0
O811106,2025-05-15 22:42:33,2025-05-19 22:42:33,2025-05-19 22:42:33,1.0
O802564,2025-05-15 22:59:57,2025-05-17 22:59:57,,
O804871,2025-05-15 00:09:50,2025-05-17 00:09:50,,
O807946,2025-05-15 01:30:19,2025-05-18 01:30:19,2025-05-18 01:30:19,1.0
O800010,2025-05-16 02:30:28,2025-05-19 02:30:28,2025-05-19 02:30:28,1.0
O808331,2025-05-15 03:05:09,2025-05-19 03:05:09,2025-05-19 03:05:09,1.0
O809501,2025-05-15 03:55:29,2025-05-19 03:55:29,,
O809058,2025-05-16 07:28:55,2025-05-21 07:28:55,,
O806380,2025-05-15 07:51:31,2025-05-18 07:51:31,2025-05-18 07:51:31,1.0
O805916,2025-05-16 07:54:11,2025-05-18 07:54:11,,
O802275,2025-05-15 08:33:09,2025-05-18 08:33:09,2025-05-23 08:33:09,0.0
O809870,2025-05-15 08:34:52,2025-05-19 08:34:52,2025-05-19 08:34:52,1.0
O802279,2025-05-15 09:41:00,2025-05-19 09:41:00,,
O804154,2025-05-15 10:26:10,2025-05-19 10:26:10,,
O811475,2025-05-15 10:39:39,2025-05-18 10:39:39,2025-05-18 10:39:39,1.0
O800974,2025-05-15 13:18:22,2025-05-21 13:18:22,2025-05-25 13:18:22,0.0
O810335,2025-05-16 14:24:03,2025-05-19 14:24:03,2025-05-19 14:24:03,1.0
O808849,2025-05-15 15:01:37,2025-05-19 15:01:37,2025-05-19 15:01:37,1.0
O800386,2025-05-16 17:29:43,2025-05-19 17:29:43,,
O801456,2025-05-16 23:22:04,2025-05-19 23:22:04,,
O809020,2025-05-17 00:32:51,2025-05-19 00:32:51,2025-05-22 00:32:51,0.0
O810465,2025-05-17 01:18:32,2025-05-19 01:18:32,2025-05-21 01:18:32,0.0
O811302,2025-05-17 01:44:14,2025-05-20 01:44:14,,
O801789,2025-05-17 03:02:14,2025-05-18 03:02:14,2025-05-18 03:02:14,1.0
O810432,2025-05-16 04:13:45,2025-05-22 04:13:45,,
O800017,2025-05-16 05:15:59,2025-05-21 05:15:59,2025-05-23 05:15:59,0.0
O802796,2025-05-17 06:21:41,2025-05-21 06:21:41,2025-05-21 06:21:41,1.0
O807490,2025-05-16 06:48:28,2025-05-20 06:48:28,2025-05-20 06:48:28,1.0
O804109,2025-05-17 06:49:18,2025-05-20 06:49:18,2025-05-20 06:49:18,1.0
O800083,2025-05-16 07:45:58,2025-05-20 07:45:58,2025-05-20 07:45:58,1.0
O811244,2025-05-17 08:02:19,2025-05-21 08:02:19,2025-05-21 08:02:19,1.0
O810646,2025-05-16 11:50:47,2025-05-20 11:50:47,2025-05-20 11:50:47,1.0
O803709,2025-05-16 13:24:39,2025-05-19 13:24:39,2025-05-19 13:24:39,1.0
O808170,2025-05-16 14:36:23,2025-05-18 14:36:23,2025-05-18 14:36:23,1.0
O807913,2025-05-17 15:38:41,2025-05-20 15:38:41,2025-05-20 15:38:41,1.0
O801160,2025-05-17 15:39:26,2025-05-20 15:39:26,,
O809955,2025-05-17 19:16:44,2025-05-21 19:16:44,2025-05-21 19:16:44,1.0
O806012,2025-05-17 20:12:50,2025-05-21 20:12:50,2025-05-21 20:12:50,1.0
O806615,2025-05-17 22:39:10,2025-05-20 22:39:10,2025-05-20 22:39:10,1.0
O804654,2025-05-16 23:46:47,2025-05-21 23:46:47,,
O808652,2025-05-17 02:35:04,2025-05-22 02:35:04,,
O807428,2025-05-17 04:38:13,2025-05-20 04:38:13,2025-05-20 04:38:13,1.0
O803991,2025-05-18 06:12:18,2025-05-20 06:12:18,2025-05-20 06:12:18,1.0
O800566,2025-05-18 07:17:56,2025-05-22 07:17:56,2025-05-22 07:17:56,1.0
O810691,2025-05-17 07:39:55,2025-05-23 07:39:55,2025-05-27 07:39:55,0.0
O805231,2025-05-17 09:26:15,2025-05-19 09:26:15,2025-05-19 09:26:15,1.0
O804291,2025-05-18 09:37:09,2025-05-22 09:37:09,2025-05-22 09:37:09,1.0
O810362,2025-05-18 09:42:06,2025-05-20 09:42:06,,
O804274,2025-05-18 11:10:26,2025-05-21 11:10:26,2025-05-21 11:10:26,1.0
O805529,2025-05-18 11:38:22,2025-05-21 11:38:22,,
O805500,2025-05-18 12:53:48,2025-05-21 12:53:48,2025-05-21 12:53:48,1.0
O810131,2025-05-18 13:32:28,2025-05-22 13:32:28,,
O810233,2025-05-17 13:42:57,2025-05-20 13:42:57,2025-05-20 13:42:57,1.0
O809219,2025-05-17 14:00:01,2025-05-21 14:00:01,2025-05-21 14:00:01,1.0
O809896,2025-05-18 14:42:55,2025-05-21 14:42:55,2025-05-21 14:42:55,1.0
O801854,2025-05-18 16:47:49,2025-05-21 16:47:49,2025-05-21 16:47:49,1.0
O805054,2025-05-17 16:56:32,2025-05-22 16:56:32,,
O810227,2025-05-18 17:07:17,2025-05-22 17:07:17,2025-05-22 17:07:17,1.0
O802208,2025-05-17 17:44:37,2025-05-20 17:44:37,2025-05-20 17:44:37,1.0
O807465,2025-05-18 20:07:57,2025-05-21 20:07:57,2025-05-21 20:07:57,1.0
O804467,2025-05-17 22:20:30,2025-05-19 22:20:30,,
O806781,2025-05-18 00:36:25,2025-05-20 00:36:25,2025-05-20 00:36:25,1.0
O810586,2025-05-19 01:58:35,2025-05-21 01:58:35,2025-05-21 01:58:35,1.0
O806575,2025-05-18 03:08:10,2025-05-22 03:08:10,2025-05-24 03:08:10,0.0
O801682,2025-05-19 04:32:39,2025-05-22 04:32:39,2025-05-26 04:32:39,0.0
O808481,2025-05-19 05:06:15,2025-05-24 05:06:15,,
O810619,2025-05-19 06:20:39,2025-05-21 06:20:39,2025-05-21 06:20:39,1.0
O801620,2025-05-18 07:30:09,2025-05-22 07:30:09,,
O803498,2025-05-18 07:40:57,2025-05-22 07:40:57,2025-05-22 07:40:57,1.0
O809925,2025-05-18 09:25:08,2025-05-22 09:25:08,2025-05-24 09:25:08,0.0
O806810,2025-05-18 10:31:06,2025-05-23 10:31:06,,
O806833,2025-05-18 11:12:59,2025-05-21 11:12:59,2025-05-21 11:12:59,1.0
O807895,2025-05-18 13:04:09,2025-05-21 13:04:09,2025-05-21 13:04:09,1.0
O804478,2025-05-19 15:27:49,2025-05-22 15:27:49,2025-05-22 15:27:49,1.0
O804396,2025-05-19 15:28:09,2025-05-20 15:28:09,2025-05-20 15:28:09,1.0
O803359,2025-05-19 15:43:45,2025-05-21 15:43:45,,
O806878,2025-05-18 17:59:12,2025-05-21 17:59:12,2025-05-21 17:59:12,1.0
O807952,2025-05-19 18:27:59,2025-05-20 18:27:59,2025-05-20 18:27:59,1.0
O800960,2025-05-19 18:33:38,2025-05-24 18:33:38,2025-05-26 18:33:38,0.0
O800000,2025-05-19 19:18:27,2025-05-21 19:18:27,,
O805680,2025-05-20 02:02:23,2025-05-23 02:02:23,,
O804476,2025-05-19 02:22:01,2025-05-24 02:22:01,2025-05-24 02:22:01,1.0
O802918,2025-05-20 03:06:27,2025-05-23 03:06:27,2025-05-23 03:06:27,1.0
O807264,2025-05-20 04:31:39,2025-05-21 04:31:39,2025-05-21 04:31:39,1.0
O810077,2025-05-19 05:15:07,2025-05-23 05:15:07,2025-05-23 05:15:07,1.0
O809118,2025-05-19 05:58:33,2025-05-22 05:58:33,2025-05-22 05:58:33,1.0
O807452,2025-05-20 07:42:49,2025-05-23 07:42:49,2025-05-23 07:42:49,1.0
O807972,2025-05-19 07:48:48,2025-05-22 07:48:48,,
O808526,2025-05-19 09:03:59,2025-05-24 09:03:59,2025-05-24 09:03:59,1.0
O805307,2025-05-20 10:34:26,2025-05-23 10:34:26,2025-05-23 10:34:26,1.0
O800649,2025-05-19 11:30:05,2025-05-24 11:30:05,2025-05-24 11:30:05,1.0
O809844,2025-05-19 14:42:51,2025-05-22 14:42:51,2025-05-22 14:42:51,1.0
O800976,2025-05-19 16:07:46,2025-05-24 16:07:46,2025-05-24 16:07:46,1.0
O804027,2025-05-20 17:33:05,2025-05-24 17:33:05,,
O809864,2025-05-20 18:18:47,2025-05-21 18:18:47,,
O802318,2025-05-19 20:43:26,2025-05-22 20:43:26,2025-05-22 20:43:26,1.0
O803060,2025-05-20 20:55:25,2025-05-23 20:55:25,2025-05-26 20:55:25,0.0
O805849,2025-05-19 21:26:42,2025-05-23 21:26:42,,
O805506,2025-05-19 21:46:37,2025-05-22 21:46:37,2025-05-22 21:46:37,1.0
O801865,2025-05-19 22:22:17,2025-05-23 22:22:17,2025-05-23 22:22:17,1.0
O802525,2025-05-21 02:20:05,2025-05-25 02:20:05,2025-05-25 02:20:05,1.0
O811868,2025-05-20 04:10:27,2025-05-24 04:10:27,2025-05-24 04:10:27,1.0
O805888,2025-05-21 04:49:58,2025-05-26 04:49:58,,
O804680,2025-05-21 05:56:09,2025-05-23 05:56:09,2025-05-23 05:56:09,1.0
O805767,2025-05-20 09:06:17,2025-05-25 09:06:17,2025-05-25 09:06:17,1.0
O805214,2025-05-20 10:33:27,2025-05-26 10:33:27,2025-05-31 10:33:27,0.0
O805059,2025-05-20 11:57:46,2025-05-22 11:57:46,,
O804412,2025-05-20 12:36:47,2025-05-24 12:36:47,2025-05-24 12:36:47,1.0
O804776,2025-05-20 12:55:36,2025-05-23 12:55:36,2025-05-23 12:55:36,1.0
O800275,2025-05-20 13:30:08,2025-05-23 13:30:08,,
O801224,2025-05-20 13:58:26,2025-05-23 13:58:26,2025-05-23 13:58:26,1.0
O807767,2025-05-21 14:17:01,2025-05-25 14:17:01,2025-05-25 14:17:01,1.0
O811962,2025-05-21 15:50:16,2025-05-24 15:50:16,2025-05-27 15:50:16,0.0
O810269,2025-05-21 17:23:05,2025-05-25 17:23:05,,
O809696,2025-05-20 17:34:12,2025-05-22 17:34:12,,
