order_id,product_id,seller_id,quantity,list_price,unit_price,item_total
O808172,P50681,S20069,1,70874,56991.99,56991.99
O801750,P51169,S20178,1,2538,2151.7,2151.7
O801750,P50669,S20220,1,2703,2173.72,2173.72
O809935,P50785,S20035,3,32236,26282.75,78848.25
O801380,P51309,S20132,1,5277,5277.0,5277.0
O801772,P51412,S20110,1,52,46.42,46.42
O801772,P50196,S20033,1,2838,1744.48,1744.48
O808622,P50416,S20014,1,1049,1049.0,1049.0
O801308,P50005,S20121,1,1933,1933.0,1933.0
O807072,P51327,S20136,2,12340,7544.56,15089.12
O807072,P50871,S20224,1,6454,4260.6,4260.6
O807370,P50387,S20208,1,1587,1548.39,1548.39
O803214,P51010,S20100,1,5343,3261.84,3261.84
O803214,P50793,S20138,1,7585,5314.77,5314.77
O811143,P50671,S20115,1,3870,2804.12,2804.12
O805544,P51247,S20041,1,638,495.09,495.09
O800967,P50625,S20229,1,6608,4246.17,4246.17
O805220,P50249,S20249,1,22076,18620.71,18620.71
O805220,P50984,S20190,1,702,558.02,558.02
O804692,P51496,S20168,1,5670,3584.37,3584.37
O800599,P50692,S20188,1,45352,40324.24,40324.24
O800599,P50064,S20157,1,54435,46803.55,46803.55
O800599,P51428,S20240,1,49248,31910.28,31910.28
O807942,P50298,S20140,1,472,446.72,446.72
O807014,P50792,S20202,1,16442,11942.39,11942.39
O809358,P51390,S20240,1,5565,4458.49,4458.49
O809358,P50962,S20134,1,6100,4162.18,4162.18
O801833,P50732,S20114,1,60076,47981.51,47981.51
O801833,P50597,S20249,1,6715,5576.78,5576.78
O801833,P50150,S20057,1,6944,6457.92,6457.92
O810095,P50022,S20169,3,1304,1194.72,3584.16
O802410,P51086,S20191,1,53288,46383.99,46383.99
O800291,P50610,S20114,1,37706,27056.64,27056.64
O804458,P50526,S20120,1,14009,9839.31,9839.31
O804458,P51140,S20044,1,14717,10138.07,10138.07
O809336,P51486,S20084,1,25238,19033.46,19033.46
O802880,P51267,S20070,1,388,291.79,291.79
O802880,P51474,S20149,3,17126,11603.42,34810.26
O808542,P50504,S20112,1,13987,10973.46,10973.46
O801770,P51360,S20223,1,126794,85892.66,85892.66
O807893,P50605,S20003,1,9106,7234.03,7234.03
O807345,P50289,S20206,1,3747,3463.74,3463.74
O807345,P51450,S20119,1,6135,4687.82,4687.82
O802590,P50232,S20166,1,23458,19343.53,19343.53
O800431,P50650,S20109,1,42726,40232.32,40232.32
O800431,P51494,S20084,1,59930,37505.14,37505.14
O805442,P51432,S20228,1,4889,3659.74,3659.74
O802671,P50228,S20168,1,48196,40480.81,40480.81
O802671,P50588,S20040,1,7921,7209.43,7209.43
O803246,P51004,S20229,1,1670,1566.25,1566.25
O803246,P50289,S20168,1,3747,3031.8,3031.8
O803246,P51397,S20155,1,3768,2522.88,2522.88
O803935,P51223,S20246,1,7841,5109.15,5109.15
O803935,P51156,S20170,2,3898,3217.79,6435.58
O801884,P50321,S20127,1,112160,89197.57,89197.57
O801884,P50693,S20191,1,16619,8016.96,8016.96
O811068,P50991,S20133,2,5506,4801.08,9602.16
O810137,P50587,S20065,1,1206,970.51,970.51
O810137,P50741,S20126,1,37190,26591.38,26591.38
O808351,P50335,S20114,1,32335,27850.83,27850.83
O808351,P50178,S20158,1,122,122.0,122.0
O808351,P50433,S20090,1,7770,3961.16,3961.16
O810956,P50872,S20008,1,2149,1654.87,1654.87
O804108,P50437,S20000,1,352,246.29,246.29
O801867,P50784,S20014,1,2695,2351.38,2351.38
O801867,P50479,S20150,1,1962,927.41,927.41
O802700,P50467,S20144,1,4827,2910.32,2910.32
O802700,P50418,S20057,1,11288,8755.14,8755.14
O811011,P50541,S20070,3,11097,8922.82,26768.46
O811011,P50174,S20103,1,2005,1676.96,1676.96
O811011,P51321,S20194,1,1392,1112.46,1112.46
O800919,P50277,S20097,1,75908,68205.57,68205.57
O805787,P50030,S20180,1,2806,2391.15,2391.15
O805787,P50050,S20082,1,1370,1274.1,1274.1
O805787,P50983,S20029,1,1089,941.46,941.46
O805787,P50855,S20009,1,18413,16385.05,16385.05
O805318,P50600,S20054,1,1957,1724.77,1724.77
O805687,P50635,S20169,1,9305,6783.8,6783.8
O805687,P50158,S20241,1,14309,12038.63,12038.63
O805687,P51123,S20230,1,1625,1067.31,1067.31
O803257,P51165,S20175,1,7003,5663.45,5663.45
O803257,P50116,S20127,1,3702,3412.71,3412.71
O800772,P51491,S20110,1,9111,6923.45,6923.45
O800772,P50038,S20209,1,244,230.69,230.69
O809132,P50347,S20022,1,117114,97275.25,97275.25
O802686,P50984,S20214,1,702,702.0,702.0
O806937,P51189,S20131,1,92182,83173.47,83173.47
O806937,P51130,S20233,2,25460,16570.44,33140.88
O800424,P50842,S20226,1,10042,7420.54,7420.54
O811856,P50785,S20200,1,32236,28644.01,28644.01
O811856,P51346,S20202,1,5897,4158.98,4158.98
O811856,P51178,S20064,1,2155,1523.12,1523.12
O811856,P51145,S20243,1,36550,26080.46,26080.46
O803988,P51046,S20137,1,690,690.0,690.0
O802500,P50034,S20110,1,139440,139440.0,139440.0
O801675,P51253,S20222,1,7528,5726.45,5726.45
O804624,P50490,S20013,1,3623,3199.32,3199.32
O804574,P50140,S20091,2,57457,45693.52,91387.04
O803784,P51405,S20110,1,54968,37469.3,37469.3
O800641,P51305,S20035,2,102160,78879.68,157759.36
O800074,P50205,S20215,1,1938,1360.74,1360.74
O808327,P51186,S20027,1,33416,27309.75,27309.75
O804074,P51448,S20058,1,1802,1470.8,1470.8
O802931,P50133,S20003,1,5258,3715.62,3715.62
O802931,P51002,S20205,1,5182,3708.81,3708.81
O805185,P50583,S20121,1,11694,7160.15,7160.15
O807346,P50563,S20068,1,9575,6931.7,6931.7
O807346,P51486,S20115,1,25238,22939.91,22939.91
O807803,P50903,S20223,1,12970,9818.51,9818.51
O802305,P50079,S20144,1,33897,24372.53,24372.53
O802305,P51116,S20119,1,469,302.15,302.15
O805325,P50063,S20097,1,2349,1873.44,1873.44
O803713,P50509,S20121,1,5221,4643.3,4643.3
O803713,P51308,S20164,1,260,196.57,196.57
O803713,P51442,S20189,1,1662,1539.89,1539.89
O803341,P50815,S20217,1,30511,28716.24,28716.24
O810507,P50713,S20113,1,4071,2977.94,2977.94
O809290,P50192,S20158,3,8125,7061.44,21184.32
O809290,P50452,S20219,1,36951,30532.88,30532.88
O809322,P51474,S20155,1,17126,15543.27,15543.27
O809322,P51382,S20220,1,90836,74597.65,74597.65
O808822,P51023,S20180,1,4574,3675.35,3675.35
O800019,P51009,S20035,1,4811,3661.83,3661.83
O810383,P50397,S20127,1,5001,4377.79,4377.79
O809453,P50173,S20153,1,37275,24199.38,24199.38
O805130,P51050,S20085,1,13472,11292.63,11292.63
O805130,P50412,S20226,1,72074,62238.65,62238.65
O808805,P51280,S20027,2,25385,13997.73,27995.46
O808805,P50642,S20188,1,2448,2448.0,2448.0
O808805,P50537,S20107,1,28445,20923.55,20923.55
O810332,P50404,S20127,1,1215,988.93,988.93
O809740,P50300,S20021,1,6230,5362.94,5362.94
O809412,P50627,S20177,1,16253,9627.13,9627.13
O804375,P50750,S20034,1,14648,12635.99,12635.99
O804375,P50723,S20081,1,1969,1167.28,1167.28
O804375,P51436,S20116,1,33104,26061.85,26061.85
O805089,P51041,S20068,1,811,644.22,644.22
O809498,P50946,S20220,2,1041,956.07,1912.14
O806661,P50622,S20010,1,11353,10012.48,10012.48
O811988,P50127,S20215,2,107307,103398.09,206796.18
O810707,P50113,S20037,1,69624,50273.37,50273.37
O809779,P50145,S20118,1,31837,20477.92,20477.92
O809779,P50932,S20186,1,4805,3716.01,3716.01
O809779,P50887,S20172,1,4817,3428.16,3428.16
O808615,P51214,S20043,1,53774,37191.66,37191.66
O808615,P50980,S20024,1,1871,1694.97,1694.97
O809112,P50619,S20015,1,3148,2391.17,2391.17
O809112,P51174,S20123,1,699,498.09,498.09
O809112,P50791,S20147,1,415,290.14,290.14
O807402,P50466,S20181,1,962,698.34,698.34
O807402,P50153,S20140,1,2160,1854.17,1854.17
O805856,P50224,S20246,1,24765,18146.59,18146.59
O811161,P50503,S20162,1,3336,3182.52,3182.52
O811977,P50565,S20139,1,1536,967.99,967.99
O809600,P50672,S20247,1,1303,1303.0,1303.0
O801389,P51080,S20190,1,27210,20833.21,20833.21
O810487,P50392,S20003,1,47184,40826.2,40826.2
O800881,P50100,S20035,1,17024,13596.6,13596.6
O800881,P50202,S20093,1,24682,24469.64,24469.64
O807632,P50058,S20220,1,4157,3596.63,3596.63
O804117,P51232,S20081,2,36726,27613.84,55227.68
O804117,P50015,S20232,1,5810,4582.47,4582.47
O804117,P50900,S20092,1,9408,6000.26,6000.26
O808880,P50765,S20136,1,4049,3020.74,3020.74
O808880,P50905,S20201,1,63249,63249.0,63249.0
O809664,P51356,S20009,1,3309,2387.4,2387.4
O808642,P50569,S20180,1,1698,1232.68,1232.68
O811881,P50581,S20007,1,8316,4987.43,4987.43
O807898,P50740,S20119,1,10337,7799.91,7799.91
O807898,P51343,S20058,1,5893,5893.0,5893.0
O807898,P51231,S20240,1,45230,40982.81,40982.81
O807898,P50837,S20146,1,4902,3124.25,3124.25
O811845,P50732,S20171,1,60076,48054.47,48054.47
O800795,P51406,S20043,1,1239,723.61,723.61
O803131,P50280,S20033,1,3905,2608.54,2608.54
O810506,P50778,S20052,1,48887,46472.59,46472.59
O800217,P51372,S20002,1,76481,69605.44,69605.44
O802106,P50852,S20086,1,1193,1121.68,1121.68
O802331,P50318,S20238,3,10458,8120.9,24362.7
O803561,P50895,S20001,1,3216,2990.88,2990.88
O803561,P50665,S20187,1,895,770.68,770.68
O803561,P51064,S20173,1,63921,50000.17,50000.17
O803561,P50308,S20014,1,44748,26798.94,26798.94
O805897,P50996,S20098,1,5856,4295.94,4295.94
O807131,P50714,S20111,1,7487,6434.92,6434.92
O808010,P50151,S20122,1,5082,4726.26,4726.26
O806674,P50848,S20127,1,2532,1666.98,1666.98
O801957,P51480,S20006,1,10323,7466.33,7466.33
O801957,P50455,S20188,1,87278,75376.06,75376.06
O801957,P50093,S20162,1,4745,3947.88,3947.88
O801957,P51414,S20034,1,2751,2313.27,2313.27
O803159,P50639,S20068,1,642,483.83,483.83
O806947,P51252,S20176,1,5046,3865.92,3865.92
O810796,P51494,S20210,1,59930,47138.91,47138.91
O810829,P50584,S20094,1,13907,9683.76,9683.76
O810609,P50082,S20001,1,1259,1016.29,1016.29
O804537,P50191,S20161,1,3712,2139.6,2139.6
O804537,P50455,S20235,1,87278,57899.28,57899.28
O800305,P50879,S20109,1,1738,1267.93,1267.93
O804783,P50045,S20012,1,40741,27082.25,27082.25
O802088,P50461,S20191,1,3703,2649.45,2649.45
O802313,P50731,S20034,1,5792,3088.36,3088.36
O802313,P50610,S20097,1,37706,28486.45,28486.45
O801481,P50966,S20205,1,121490,121490.0,121490.0
O807818,P50797,S20162,1,9710,6984.88,6984.88
O803002,P50100,S20228,1,17024,13314.99,13314.99
O803002,P50655,S20153,1,39098,31293.93,31293.93
O805958,P50234,S20043,1,52973,51250.14,51250.14
O801014,P51336,S20233,3,72604,57264.22,171792.66
O801014,P50960,S20134,1,2869,1783.98,1783.98
O810126,P51385,S20227,1,6583,4826.39,4826.39
O810126,P50828,S20038,1,19842,16880.74,16880.74
O803368,P50958,S20084,1,20336,20020.06,20020.06
O801924,P50244,S20206,1,1202,985.11,985.11
O800969,P50247,S20248,1,48408,38347.58,38347.58
O800969,P51014,S20140,1,44691,33107.55,33107.55
O808494,P50262,S20211,1,1317,1219.12,1219.12
O808494,P51186,S20242,1,33416,29824.65,29824.65
O807782,P51220,S20097,1,36788,31392.95,31392.95
O807782,P50683,S20089,2,3677,3367.5,6735.0
O802705,P50617,S20003,1,544,402.23,402.23
O802705,P50482,S20097,1,19230,15179.62,15179.62
O807088,P50207,S20083,2,32412,29752.05,59504.1
O810172,P50975,S20018,1,1676,1384.29,1384.29
O806395,P50135,S20120,1,9815,7005.97,7005.97
O802837,P51404,S20228,1,1943,1494.95,1494.95
O805357,P50222,S20030,1,1581,1566.46,1566.46
O805357,P51043,S20210,1,1875,1410.75,1410.75
O808586,P51480,S20246,1,10323,8248.98,8248.98
O804768,P50285,S20042,1,95162,78835.81,78835.81
O808367,P50445,S20063,1,11103,8825.26,8825.26
O808367,P51356,S20001,1,3309,2457.69,2457.69
O807221,P51049,S20217,1,3065,2144.01,2144.01
O807221,P50572,S20021,1,16989,11914.39,11914.39
O801013,P51468,S20080,2,34262,26503.55,53007.1
O801013,P50556,S20087,1,43604,22865.75,22865.75
O801013,P50813,S20075,1,140287,105845.28,105845.28
O801013,P50791,S20021,1,415,352.38,352.38
O808911,P50332,S20231,1,9442,8010.94,8010.94
O805861,P50114,S20211,1,1213,869.51,869.51
O809361,P51039,S20066,1,1024,865.9,865.9
O811946,P51361,S20014,1,28543,22451.59,22451.59
O806836,P50143,S20042,1,4292,3557.29,3557.29
O802355,P50833,S20013,1,71806,60027.99,60027.99
O807239,P50640,S20111,1,1305,1213.65,1213.65
O811795,P50585,S20073,1,4374,3000.65,3000.65
O809494,P51037,S20126,1,2365,1880.0,1880.0
O809472,P50208,S20019,2,38181,36321.91,72643.82
O801460,P50977,S20022,1,7862,4912.97,4912.97
O810794,P50646,S20053,1,144191,144191.0,144191.0
O807608,P51044,S20200,1,30502,23378.33,23378.33
O809919,P51114,S20102,1,2600,1969.73,1969.73
O809919,P50899,S20061,1,12839,10411.79,10411.79
O809070,P51045,S20242,1,144768,69239.04,69239.04
O809070,P50409,S20061,1,90667,43377.62,43377.62
O801087,P51179,S20191,1,498,464.41,464.41
O801087,P50914,S20073,1,12796,10735.21,10735.21
O811131,P51182,S20180,1,729,570.33,570.33
O811131,P50781,S20231,1,6452,5426.66,5426.66
O802556,P50086,S20060,1,2853,2125.21,2125.21
O802556,P51360,S20052,1,126794,61996.71,61996.71
O802291,P50406,S20244,1,7473,5965.58,5965.58
O802291,P50720,S20130,1,49809,37515.73,37515.73
O802291,P50519,S20139,1,6567,6424.8,6424.8
O802276,P50677,S20123,1,12882,11736.44,11736.44
O803825,P50009,S20019,1,13304,13304.0,13304.0
O801563,P50029,S20024,1,19604,16704.28,16704.28
O801563,P50774,S20216,1,2533,1512.8,1512.8
O801563,P51281,S20027,1,63172,59950.41,59950.41
O806205,P50277,S20015,1,75908,57075.66,57075.66
O809160,P51156,S20178,1,3898,3014.86,3014.86
O809160,P51480,S20244,1,10323,8197.82,8197.82
O800154,P51220,S20167,1,36788,20768.78,20768.78
O800154,P50567,S20020,2,5664,3451.1,6902.2
O802534,P50275,S20070,1,102521,86505.73,86505.73
O802534,P50476,S20075,3,6649,5284.27,15852.81
O802534,P50197,S20239,2,959,803.57,1607.14
O804447,P51347,S20105,1,33707,20040.32,20040.32
O804447,P50483,S20226,1,2417,1591.26,1591.26
O804447,P51208,S20081,1,143636,100436.61,100436.61
O800207,P51040,S20209,1,6235,5123.11,5123.11
O800207,P50078,S20138,1,410,326.56,326.56
O802025,P50026,S20159,1,11848,8880.8,8880.8
O802025,P51362,S20120,1,8402,8126.78,8126.78
O811753,P50746,S20096,1,28773,27480.95,27480.95
O802009,P50475,S20174,1,3222,2930.78,2930.78
O807307,P50110,S20172,1,5494,4155.88,4155.88
O807307,P50370,S20224,1,5190,4779.77,4779.77
O807307,P50368,S20206,1,5910,3538.82,3538.82
O803946,P50708,S20017,1,4654,2914.94,2914.94
O803946,P50012,S20213,1,7315,6167.65,6167.65
O803946,P50624,S20133,1,2562,2500.01,2500.01
O803946,P50609,S20186,1,11814,9416.18,9416.18
O811757,P50567,S20213,1,5664,4138.6,4138.6
O810881,P51127,S20005,1,13908,11846.28,11846.28
O808147,P50231,S20014,1,2107,1535.56,1535.56
O803274,P50171,S20101,2,1217,1037.34,2074.68
O811593,P50468,S20093,1,4155,3354.21,3354.21
O811593,P51315,S20247,1,1396,1191.56,1191.56
O807705,P51228,S20188,1,8509,7941.67,7941.67
O811975,P50547,S20117,1,6909,5163.54,5163.54
O811975,P50128,S20248,1,1365,1103.37,1103.37
O811975,P51194,S20029,1,7678,4888.96,4888.96
O803438,P50904,S20173,1,1185,1179.07,1179.07
O803438,P50496,S20244,1,145801,143103.7,143103.7
O802846,P50362,S20237,1,149678,100116.94,100116.94
O802846,P50873,S20223,1,23226,20760.67,20760.67
O802846,P50976,S20211,1,6085,4911.94,4911.94
O800668,P50194,S20144,1,7463,5315.57,5315.57
O800668,P50543,S20220,2,5605,4467.45,8934.9
O802752,P50379,S20202,1,3111,2441.51,2441.51
O811255,P50994,S20113,2,1371,1007.34,2014.68
O811255,P51337,S20234,1,11095,9411.11,9411.11
O811255,P51459,S20083,1,122081,103240.62,103240.62
O811689,P50197,S20104,1,959,612.19,612.19
O809351,P51368,S20211,1,16906,14235.71,14235.71
O809351,P50283,S20007,1,397,353.14,353.14
O809351,P50230,S20177,1,1405,947.04,947.04
O809157,P50679,S20144,1,35859,26534.78,26534.78
O805601,P50463,S20056,1,5043,4053.9,4053.9
O805601,P50915,S20185,1,2727,2536.11,2536.11
O807692,P50974,S20203,3,6872,5458.68,16376.04
O810648,P50114,S20095,1,1213,659.94,659.94
O802193,P50075,S20213,1,21897,15904.29,15904.29
O803944,P51469,S20026,1,5477,4588.64,4588.64
O803875,P50292,S20057,1,6806,6806.0,6806.0
O803875,P50076,S20100,1,37877,34574.47,34574.47
O803875,P51373,S20178,1,12311,9152.5,9152.5
O803875,P51394,S20174,1,629,543.61,543.61
O800688,P50322,S20056,1,1207,836.3,836.3
O800688,P51203,S20049,1,47955,45418.06,45418.06
O807216,P51442,S20089,1,1662,1454.67,1454.67
O807216,P50367,S20158,1,46303,42540.99,42540.99
O809623,P50395,S20028,1,7942,5347.99,5347.99
O809623,P50753,S20222,1,70310,58651.61,58651.61
O809623,P50540,S20023,1,7029,5726.69,5726.69
O809623,P50285,S20190,1,95162,68948.92,68948.92
O806544,P51360,S20067,1,126794,84746.84,84746.84
O806544,P50308,S20237,1,44748,44748.0,44748.0
O805382,P50218,S20205,1,1927,1341.42,1341.42
O808885,P50789,S20076,1,429,362.13,362.13
O808885,P50955,S20150,1,121889,83702.2,83702.2
O810241,P50816,S20007,1,17586,14106.97,14106.97
O803776,P50944,S20012,1,64420,46299.12,46299.12
O804497,P50390,S20128,2,2637,2330.95,4661.9
O807000,P50045,S20249,3,40741,37822.34,113467.02
O803078,P50010,S20190,1,398,308.02,308.02
O810414,P50015,S20026,1,5810,5810.0,5810.0
O800235,P51205,S20080,1,3272,3130.47,3130.47
O803086,P50547,S20168,1,6909,4790.15,4790.15
O803894,P51074,S20136,1,9922,9896.42,9896.42
O803894,P50149,S20026,1,31232,29071.84,29071.84
O803894,P50420,S20089,2,7146,5551.38,11102.76
O808223,P51282,S20112,1,1161,865.18,865.18
O808223,P51314,S20148,1,2782,2580.02,2580.02
O808417,P50624,S20106,1,2562,2270.27,2270.27
O807060,P51385,S20045,1,6583,4921.39,4921.39
O807060,P50424,S20175,1,56438,42911.05,42911.05
O807060,P50293,S20067,1,5877,5544.27,5544.27
O804724,P50885,S20141,1,114067,112074.29,112074.29
O804816,P50161,S20169,2,10168,9802.13,19604.26
O800008,P50522,S20236,1,6357,4863.8,4863.8
O811429,P51230,S20186,1,439,386.74,386.74
O807466,P50269,S20202,1,83049,69221.06,69221.06
O803890,P51004,S20061,1,1670,1415.14,1415.14
O810024,P50336,S20003,1,181,155.2,155.2
O804567,P51435,S20058,2,36232,30804.87,61609.74
O804567,P51125,S20161,1,4173,2948.3,2948.3
O802251,P51020,S20132,1,680,472.93,472.93
O802674,P50571,S20031,1,2881,2314.69,2314.69
O808874,P50545,S20079,1,55648,42356.3,42356.3
O808874,P51088,S20091,1,727,692.74,692.74
O807314,P51238,S20065,1,5206,3025.09,3025.09
O807314,P50360,S20034,1,12830,9727.46,9727.46
O809575,P50746,S20007,3,28773,18284.27,54852.81
O811637,P51335,S20056,1,82225,69884.03,69884.03
O811637,P51093,S20152,1,3505,2977.87,2977.87
O811637,P51033,S20150,1,4876,4436.17,4436.17
O804862,P50215,S20163,1,53688,38624.31,38624.31
O804862,P50843,S20152,1,14657,13394.85,13394.85
O807691,P50190,S20144,1,7314,5314.21,5314.21
O803004,P50218,S20190,1,1927,1333.89,1333.89
O803004,P51432,S20241,1,4889,3805.84,3805.84
O803373,P51225,S20063,1,2605,1994.4,1994.4
O806558,P51404,S20217,1,1943,1136.89,1136.89
O806558,P51240,S20109,1,7616,7082.88,7082.88
O803201,P50105,S20164,1,4003,3370.78,3370.78
O803201,P50055,S20084,1,12467,10976.12,10976.12
O803201,P51177,S20132,1,75998,57476.96,57476.96
O803201,P51091,S20151,1,10164,6796.87,6796.87
O803174,P51480,S20201,1,10323,9880.2,9880.2
O803174,P50601,S20193,1,719,538.64,538.64
O800224,P51034,S20217,2,30768,23976.04,47952.08
O808309,P50436,S20200,1,68915,49791.35,49791.35
O808309,P50799,S20047,1,776,678.16,678.16
O808309,P50698,S20244,1,4115,2816.31,2816.31
O801424,P50413,S20157,1,83204,60935.98,60935.98
O801424,P50230,S20038,2,1405,1054.12,2108.24
O807561,P50136,S20248,1,228,191.81,191.81
O804165,P50400,S20244,1,45998,33728.46,33728.46
O804165,P50778,S20099,1,48887,37013.03,37013.03
O806870,P50568,S20190,2,1229,1064.33,2128.66
O806870,P50981,S20223,1,22200,22200.0,22200.0
O806870,P50049,S20056,1,3206,2981.58,2981.58
O806870,P50479,S20071,1,1962,1196.3,1196.3
O807043,P50584,S20188,1,13907,11688.56,11688.56
O808788,P50848,S20002,1,2532,2235.15,2235.15
O810426,P51076,S20131,1,2013,1672.3,1672.3
O810426,P50600,S20088,1,1957,1550.62,1550.62
O807461,P50207,S20176,1,32412,29442.17,29442.17
O809572,P50109,S20090,1,400,400.0,400.0
O809572,P50736,S20143,1,6318,5454.08,5454.08
O800882,P51473,S20022,1,43675,41603.58,41603.58
O801088,P50170,S20238,1,5888,5329.85,5329.85
O807700,P50806,S20025,1,5205,3412.04,3412.04
O807700,P51065,S20206,1,85760,84299.72,84299.72
O807700,P50715,S20114,1,2582,1914.61,1914.61
O805399,P51002,S20025,1,5182,3925.81,3925.81
O805399,P50929,S20125,1,677,560.21,560.21
O807423,P50589,S20118,3,23602,15820.63,47461.89
O805584,P50904,S20152,1,1185,833.92,833.92
O805584,P51402,S20169,1,20162,20162.0,20162.0
O801836,P50777,S20202,1,5010,4069.28,4069.28
O805583,P50215,S20076,1,53688,44860.42,44860.42
O805583,P50587,S20043,1,1206,812.86,812.86
O805583,P50537,S20000,1,28445,28445.0,28445.0
O805583,P50546,S20163,2,6046,4501.59,9003.18
O810585,P50076,S20094,1,37877,30423.24,30423.24
O804561,P50722,S20114,1,25693,17552.66,17552.66
O800335,P50981,S20021,1,22200,17661.06,17661.06
O803266,P51071,S20099,1,3742,2897.55,2897.55
O804696,P51046,S20132,1,690,429.64,429.64
O805588,P50064,S20236,1,54435,46748.13,46748.13
O805588,P50519,S20116,1,6567,5334.84,5334.84
O805588,P50492,S20146,1,1325,918.5,918.5
O809654,P50742,S20111,1,8079,7040.61,7040.61
O804756,P51396,S20222,1,60884,60649.81,60649.81
O804756,P50140,S20214,1,57457,44936.92,44936.92
O804756,P51200,S20060,1,118143,95734.95,95734.95
O802913,P51128,S20085,1,75840,45422.95,45422.95
O802913,P51154,S20056,1,6376,5416.76,5416.76
O811703,P50539,S20094,1,1995,1392.82,1392.82
O809505,P51050,S20148,1,13472,11964.53,11964.53
O801209,P51364,S20066,1,2700,2194.91,2194.91
O804496,P51239,S20052,1,827,461.47,461.47
O804496,P51035,S20187,1,1436,1394.21,1394.21
O804496,P51030,S20060,1,1221,823.71,823.71
O804496,P50863,S20074,1,28766,19141.44,19141.44
O801935,P50828,S20011,1,19842,16652.79,16652.79
O801935,P50283,S20041,1,397,349.11,349.11
O801935,P50409,S20127,1,90667,61990.19,61990.19
O800593,P50860,S20216,1,1016,641.77,641.77
O800593,P50858,S20175,1,1451,1093.46,1093.46
O800425,P50691,S20084,1,7776,5897.54,5897.54
O801938,P50457,S20198,1,1903,1700.79,1700.79
O808059,P50899,S20222,1,12839,11491.28,11491.28
O806411,P50105,S20202,1,4003,3278.03,3278.03
O806411,P51173,S20192,1,547,449.76,449.76
O801050,P50265,S20205,1,4244,3862.09,3862.09
O808254,P50899,S20174,1,12839,11514.77,11514.77
O800213,P50646,S20022,1,144191,139347.41,139347.41
O800213,P50190,S20227,1,7314,4751.37,4751.37
O801369,P51265,S20042,2,13574,9422.92,18845.84
O807744,P51218,S20068,1,44674,34251.62,34251.62
O807744,P50087,S20039,1,56941,56941.0,56941.0
O808306,P51390,S20055,1,5565,5355.98,5355.98
O809628,P50360,S20068,1,12830,10019.97,10019.97
O808006,P50115,S20065,1,10659,7134.03,7134.03
O803578,P50843,S20165,1,14657,10296.21,10296.21
O803578,P50788,S20069,1,33717,24925.34,24925.34
O805906,P51455,S20080,1,14018,9581.04,9581.04
O805491,P50490,S20132,1,3623,2773.86,2773.86
O810735,P50784,S20077,1,2695,2227.45,2227.45
O811337,P50962,S20227,1,6100,5287.36,5287.36
O811337,P51486,S20059,1,25238,18047.39,18047.39
O811337,P51379,S20046,1,917,685.49,685.49
O811337,P50479,S20237,1,1962,1375.01,1375.01
O806305,P51447,S20091,1,52997,41870.63,41870.63
O806305,P51407,S20075,1,6078,5045.3,5045.3
O803538,P51237,S20096,1,1453,983.08,983.08
O803538,P50995,S20039,1,844,784.92,784.92
O800521,P51145,S20023,2,36550,31004.57,62009.14
O807106,P50707,S20017,1,148625,101526.73,101526.73
O810531,P50943,S20121,1,63769,53202.29,53202.29
O810531,P50700,S20074,1,713,542.99,542.99
O808255,P50260,S20237,1,1451,1216.41,1216.41
O808255,P50006,S20216,1,1614,868.74,868.74
O800909,P50458,S20242,1,9091,6276.95,6276.95
O803733,P50870,S20082,1,11040,5626.64,5626.64
O803733,P50668,S20195,1,66057,55825.22,55825.22
O802899,P50027,S20189,1,2005,1929.06,1929.06
O802899,P50824,S20006,1,9939,9939.0,9939.0
O809237,P50421,S20209,1,7884,4740.23,4740.23
O810120,P50722,S20014,1,25693,20180.6,20180.6
O809393,P50560,S20233,1,5320,4369.55,4369.55
O809393,P50491,S20111,1,7445,6908.25,6908.25
O801856,P51381,S20078,1,22176,16122.65,16122.65
O801856,P50722,S20193,2,25693,21116.81,42233.62
O810925,P50300,S20104,2,6230,5041.52,10083.04
O802488,P51412,S20163,1,52,52.0,52.0
O805251,P50064,S20058,1,54435,36262.81,36262.81
O805251,P50930,S20070,1,33280,28192.24,28192.24
O805251,P50162,S20028,2,4613,3906.83,7813.66
O811814,P51134,S20152,1,49362,39985.24,39985.24
O811814,P50670,S20182,1,8449,5633.11,5633.11
O808960,P51269,S20020,1,4666,3543.37,3543.37
O808960,P50423,S20176,1,5656,3983.8,3983.8
O808960,P50610,S20011,1,37706,37706.0,37706.0
O808960,P50423,S20248,1,5656,4335.81,4335.81
O808251,P50700,S20007,1,713,517.97,517.97
O808251,P51270,S20084,1,2256,1766.19,1766.19
O801112,P50721,S20168,1,1207,713.73,713.73
O801042,P50731,S20023,1,5792,4677.5,4677.5
O801774,P50413,S20163,1,83204,60415.24,60415.24
O801774,P50551,S20001,1,6721,5118.51,5118.51
O807175,P50912,S20248,1,2563,1736.34,1736.34
O807175,P50072,S20156,1,3800,2604.19,2604.19
O806994,P51382,S20012,1,90836,67066.84,67066.84
O806994,P50405,S20088,1,73245,68783.91,68783.91
O800025,P50829,S20006,1,65552,49730.04,49730.04
O800025,P50568,S20238,1,1229,904.96,904.96
O800025,P50654,S20039,1,1342,1094.58,1094.58
O804455,P51372,S20227,1,76481,64086.43,64086.43
O803823,P51399,S20058,1,78677,55582.18,55582.18
