order_id,payment_type,amount,shipping_fee
O800083,Credit Card,,0
O811244,COD,,0
O810646,UPI,,0
O803709,Credit Card,,0
O808170,NetBanking,,0
O807913,UPI,,0
O801160,UPI,,0
O809955,Wallet,,0
O806012,Credit Card,,0
O806615,COD,,0
O804654,UPI,,0
O808652,Credit Card,,0
O807428,COD,,0
O803991,UPI,,0
O800566,COD,,0
O810691,UPI,,0
O805231,UPI,,0
O804291,Credit Card,,0
O810362,UPI,,0
O804274,Credit Card,,0
O805529,NetBanking,,0
O805500,UPI,,0
O810131,Debit Card,,0
O810233,Debit Card,,0
O809219,UPI,,0
O809896,UPI,,0
O801854,UPI,,0
O805054,Debit Card,,0
O810227,UPI,,0
O802208,UPI,,0
O807465,COD,,0
O804467,COD,,0
O806781,Credit Card,,0
O810586,COD,,0
O806575,UPI,,0
O801682,COD,,0
O808481,Credit Card,,0
O810619,COD,,0
O801620,Debit Card,,0
O803498,Credit Card,,0
O809925,UPI,,0
O806810,Debit Card,,0
O806833,UPI,,0
O807895,COD,,0
O804478,Credit Card,,0
O804396,UPI,,0
O803359,UPI,,0
O806878,UPI,,0
O807952,NetBanking,,0
O800960,Wallet,,0
O800000,Credit Card,,0
O805680,NetBanking,,0
O804476,Credit Card,,0
O802918,Credit Card,,0
O807264,Credit Card,,0
O810077,COD,,0
O809118,COD,,0
O807452,COD,,0
O807972,UPI,,0
O808526,Credit Card,,0
O805307,UPI,,0
O800649,UPI,,0
O809844,COD,,0
O800976,COD,,0
O804027,Debit Card,,0
O809864,UPI,,0
O802318,Wallet,,0
O803060,UPI,,0
O805849,COD,,0
O805506,UPI,,0
O801865,Credit Card,,0
O802525,COD,,0
O811868,UPI,,0
O805888,Credit Card,,0
O804680,Credit Card,,0
O805767,UPI,,0
O805214,Wallet,,0
O805059,Credit Card,,0
O804412,Credit Card,,0
O804776,NetBanking,,0
O800275,COD,,0
O801224,UPI,,0
O807767,UPI,,0
O811962,UPI,,0
O810269,Wallet,,0
O809696,UPI,,0
O807983,Credit Card,,0
O809166,Credit Card,,0
O804386,COD,,0
O809119,UPI,,0
O804178,UPI,,0
O804909,NetBanking,,0
O803213,Wallet,,0
O805943,Wallet,,0
O802550,UPI,,0
O803814,UPI,,0
O807351,Credit Card,,0
O807826,UPI,,0
O811323,Credit Card,,0
O811538,COD,,0
O805149,COD,,0
O803426,UPI,,0
O809421,UPI,,0
O807052,Credit Card,,0
O808899,UPI,,0
O808090,Credit Card,,0
O806158,NetBanking,,0
O800487,UPI,,0
O811145,Credit Card,,0
O805863,UPI,,0
O801628,COD,,60
O804167,COD,,0
O807148,Credit Card,,0
O800983,Credit Card,,0
O802364,Credit Card,,0
O801090,UPI,,0
O805969,UPI,,0
O803575,Credit Card,,0
O809894,Credit Card,,0
O807257,Credit Card,,0
O802044,COD,,0
O806060,UPI,,0
O805618,Wallet,,0
O805384,COD,,0
O801564,COD,,0
O811325,Debit Card,,0
O802959,UPI,,0
O808431,Credit Card,,0
O810199,Credit Card,,0
O811468,UPI,,0
O805188,Wallet,,0
O804668,UPI,,0
O809566,UPI,,0
O806825,Credit Card,,0
O808715,UPI,,0
O806079,COD,,0
O801217,UPI,,0
O811381,UPI,,0
O803056,COD,,0
O805200,UPI,,0
O810752,Debit Card,,0
O807383,Debit Card,,0
O811241,Wallet,,0
O811676,UPI,,0
O811291,UPI,,0
O806788,UPI,,0
O802921,UPI,,0
O803023,Credit Card,,0
O805637,Debit Card,,0
O810484,Debit Card,,0
O801326,COD,,0
O801632,Credit Card,,0
O810559,COD,,0
O804018,UPI,,0
O808344,Debit Card,,0
O810814,COD,,0
O805565,Debit Card,,0
O806909,NetBanking,,0
O809310,UPI,,0
O801477,Credit Card,,0
O809912,COD,,0
O811738,UPI,,0
O809495,COD,,0
O804612,Wallet,,0
O800648,UPI,,0
O807027,UPI,,0
O802270,Credit Card,,0
O807160,Debit Card,,0
O802258,COD,,0
O808528,UPI,,0
O805959,COD,,0
O806081,UPI,,0
O803962,UPI,,0
O800401,Debit Card,,0
O809860,UPI,,0
O810893,UPI,,0
O808385,Debit Card,,0
O804056,NetBanking,,0
O809440,COD,,0
O805081,COD,,0
O806767,Credit Card,,0
O802808,Debit Card,,0
O801707,COD,,0
O801018,COD,,0
O806822,UPI,,0
O810133,UPI,,0
O805454,Credit Card,,0
O801775,UPI,,0
O802716,Credit Card,,0
O802595,Debit Card,,0
O804913,COD,,0
O806737,COD,,60
O807135,Wallet,,0
O810518,COD,,0
O805279,Credit Card,,0
O806764,UPI,,0
O807190,UPI,,0
O810558,UPI,,0
O809750,Debit Card,,0
O806067,UPI,,0
O807880,UPI,,0
O804928,COD,,0
O807973,Credit Card,,0
O800622,Credit Card,,0
O800053,COD,,0
O800822,Credit Card,,0
O806202,Credit Card,,0
O808520,Credit Card,,0
O804526,Credit Card,,0
O802565,UPI,,0
O810377,Credit Card,,0
O805180,Credit Card,,0
O801757,COD,,0
O803361,UPI,,0
O801810,Credit Card,,0
O803903,Wallet,,0
O805478,UPI,,0
O801186,NetBanking,,0
O800704,UPI,,0
O810086,COD,,0
O807662,UPI,,0
O810868,COD,,0
O805262,COD,,0
O809759,UPI,,0
O803136,UPI,,0
O801032,COD,,0
O802893,UPI,,0
O811365,UPI,,0
O806100,UPI,,0
O802769,UPI,,0
O808355,Debit Card,,0
O808212,Credit Card,,0
O801691,COD,,0
O800617,UPI,,0
O800684,Credit Card,,60
O801504,UPI,,0
O809862,Credit Card,,0
O803832,Credit Card,,0
O806540,COD,,0
O810954,COD,,0
O801592,COD,,0
O806960,COD,,0
O800236,UPI,,0
O806356,COD,,0
O810314,UPI,,0
O800812,Debit Card,,0
O800273,UPI,,0
O805338,COD,,0
O807697,UPI,,0
O809757,Credit Card,,0
O802057,Credit Card,,0
O808211,UPI,,0
O807968,Credit Card,,0
O804216,COD,,0
O802648,Debit Card,,0
O810994,Credit Card,,0
O801056,Wallet,,0
O806523,Credit Card,,0
O805430,COD,,0
O800878,Debit Card,,0
O807439,COD,,0
O808144,UPI,,0
O804248,Debit Card,,0
O803397,COD,,0
O804000,Debit Card,,0
O802515,Debit Card,,0
O809594,Credit Card,,0
O806419,UPI,,0
O802225,COD,,0
O811572,NetBanking,,0
O807969,Credit Card,,0
O800463,Credit Card,,0
O804747,Debit Card,,0
O807215,NetBanking,,0
O801705,Credit Card,,0
O804232,UPI,,0
O808760,Wallet,,0
O800609,Wallet,,0
O807759,Credit Card,,0
O810789,Wallet,,0
O800190,Debit Card,,0
O807928,UPI,,0
O806355,UPI,,0
O811494,UPI,,0
O808044,COD,,0
O806645,NetBanking,,0
O801391,COD,,0
O806950,Credit Card,,0
O809542,Debit Card,,0
O802836,UPI,,0
O808697,UPI,,0
O810555,Credit Card,,0
O805871,COD,,0
O811237,Debit Card,,0
O801249,Debit Card,,0
O800308,COD,,0
O808098,Debit Card,,0
O807642,UPI,,0
O803571,Credit Card,,0
O800112,NetBanking,,0
O809028,COD,,0
O808502,Credit Card,,0
O805301,COD,,0
O802553,Wallet,,0
O803287,UPI,,0
O809965,NetBanking,,0
O809991,COD,,0
O800583,Credit Card,,0
O808729,Credit Card,,0
O809311,Credit Card,,0
O811034,COD,,0
O800623,COD,,0
O802709,Debit Card,,0
O806182,COD,,0
O800992,NetBanking,,0
O803377,Credit Card,,0
O805752,UPI,,0
O806453,Debit Card,,0
O809202,COD,,0
O800408,Debit Card,,0
O809218,Debit Card,,0
O810548,UPI,,0
O810610,Debit Card,,0
O804753,UPI,,0
O807958,UPI,,0
O810641,UPI,,0
O804169,UPI,,0
O811280,UPI,,0
O808151,Wallet,,0
O809475,COD,,0
O807940,UPI,,0
O810697,UPI,,0
O810256,Debit Card,,0
O810341,COD,,0
O800933,COD,,0
O802835,NetBanking,,0
O803912,Credit Card,,0
O806515,NetBanking,,0
O810536,Debit Card,,0
O809077,COD,,0
O804413,COD,,0
O801546,NetBanking,,0
O806590,UPI,,0
O800789,Credit Card,,0
O808710,NetBanking,,0
O804459,COD,,0
O809371,UPI,,0
O805944,Credit Card,,0
O811657,COD,,0
O807771,Debit Card,,0
O804825,Credit Card,,0
O804045,NetBanking,,0
O809209,Debit Card,,0
O807194,UPI,,0
O809625,Credit Card,,0
O806483,COD,,0
O809816,Debit Card,,0
O806488,Credit Card,,0
O801718,UPI,,0
O806464,UPI,,0
O810228,UPI,,0
O809760,COD,,0
O801846,COD,,0
O807731,NetBanking,,0
O800955,UPI,,0
O805173,Debit Card,,0
O805205,Debit Card,,0
O804376,Wallet,,0
O811064,UPI,,0
O802821,NetBanking,,0
O800204,Wallet,,0
O811408,COD,,0
O811758,Credit Card,,0
O810194,UPI,,0
O802830,UPI,,0
O810628,UPI,,0
O804772,UPI,,0
O808463,Wallet,,0
O803358,Wallet,,0
O800776,UPI,,0
O802713,UPI,,0
O811210,Debit Card,,0
O806850,COD,,0
O804623,COD,,0
O803987,UPI,,0
O805073,Credit Card,,0
O803775,NetBanking,,0
O806088,COD,,0
O809214,NetBanking,,0
O805950,UPI,,0
O803772,UPI,,0
O809272,COD,,0
O803485,Credit Card,,0
O806377,UPI,,0
O811054,COD,,0
O807235,COD,,0
O804645,Credit Card,,0
O808682,COD,,0
O808055,UPI,,0
O810419,COD,,0
O807680,Wallet,,0
O807035,UPI,,0
O809513,COD,,0
O808626,COD,,0
O807051,COD,,0
O801723,UPI,,0
O807526,COD,,0
O809487,COD,,0
O802505,Credit Card,,0
O811123,COD,,40
O807607,Credit Card,,0
O811155,UPI,,0
O806200,UPI,,0
O803019,COD,,0
O801147,UPI,,0
O802554,Credit Card,,0
O809990,Credit Card,,0
O802174,UPI,,0
O809069,COD,,0
O805836,NetBanking,,0
O809702,UPI,,0
O803048,COD,,0
O809939,Wallet,,0
O803951,Debit Card,,0
O810772,COD,,0
O801516,UPI,,0
O800359,Credit Card,,0
O800838,UPI,,0
O804865,NetBanking,,0
O800745,COD,,0
O807560,UPI,,0
O811778,UPI,,0
O804095,COD,,0
O809288,Credit Card,,0
O803389,COD,,0
O808016,Credit Card,,0
O808588,UPI,,0
O805574,Credit Card,,0
O811093,UPI,,0
O804767,Credit Card,,0
O811490,COD,,0
O803749,Credit Card,,0
O802190,NetBanking,,0
O809551,Debit Card,,0
O800465,UPI,,0
O800954,UPI,,0
O809634,UPI,,0
O802665,COD,,0
O808735,UPI,,0
O804068,Debit Card,,60
O810266,UPI,,0
O802396,UPI,,0
O802708,UPI,,0
O807295,Credit Card,,0
O805305,COD,,0
O801012,UPI,,0
O811374,COD,,0
O804627,COD,,0
O802925,UPI,,0
O804595,COD,,0
O803468,COD,,0
O800131,Debit Card,,0
O800711,COD,,0
O801638,UPI,,0
O801101,UPI,,0
O811286,UPI,,0
O810891,COD,,0
O811644,COD,,0
O806984,COD,,0
O807358,UPI,,0
O810826,Credit Card,,0
O801652,UPI,,0
O811231,Wallet,,0
O810980,Credit Card,,0
O810085,Credit Card,,0
O810379,Credit Card,,0
O811266,Credit Card,,0
O802365,UPI,,0
O806683,COD,,0
O811070,Credit Card,,0
O810564,Debit Card,,0
O808168,NetBanking,,0
O807845,NetBanking,,0
O810992,UPI,,0
O808671,Wallet,,0
O805178,COD,,0
O806687,Debit Card,,0
O809260,UPI,,0
O806069,UPI,,0
O809343,COD,,0
O804444,Credit Card,,0
O808862,COD,,0
O803147,COD,,0
O805994,UPI,,0
O808405,Debit Card,,0
O802529,Credit Card,,0
O811357,Credit Card,,0
O809321,Debit Card,,0
O802710,COD,,0
O811976,Credit Card,,40
O805756,COD,,0
O809921,Wallet,,0
O800930,Credit Card,,40
O803039,Credit Card,,0
O803751,Debit Card,,0
O802476,UPI,,0
O806831,UPI,,0
O809940,UPI,,0
O811300,Debit Card,,0
O808009,Credit Card,,0
O803193,UPI,,0
O804931,Debit Card,,0
O805898,Wallet,,0
O811901,COD,,0
O802867,Credit Card,,0
O808111,COD,,0
O805742,Credit Card,,0
O803633,Debit Card,,0
O802151,NetBanking,,0
O805088,Debit Card,,0
O801711,COD,,0
O808769,Debit Card,,0
O808816,Credit Card,,0
O810939,Credit Card,,0
O808613,COD,,0
O802358,NetBanking,,0
O804270,UPI,,0
O806901,UPI,,0
O811134,Debit Card,,0
O811240,UPI,,0
O807324,Credit Card,,0
O809638,UPI,,0
O801040,COD,,0
O802487,UPI,,0
O806439,Wallet,,0
O805232,UPI,,60
O808037,Debit Card,,0
O805984,Credit Card,,0
O806743,NetBanking,,0
O806897,UPI,,0
O806346,Credit Card,,0
O804878,UPI,,0
O802198,Debit Card,,0
O804907,UPI,,0
O811727,COD,,0
O802022,Credit Card,,0
O803792,NetBanking,,0
O800389,UPI,,0
O806466,COD,,0
O801200,UPI,,0
O807449,UPI,,0
O806208,COD,,0
O805019,Credit Card,,0
O801226,UPI,,0
O810152,Credit Card,,0
O808501,UPI,,0
O808132,Credit Card,,0
O804737,Wallet,,0
O802278,UPI,,0
O804267,COD,,0
O803671,Credit Card,,0
O809794,COD,,0
O811322,Credit Card,,0
O809382,COD,,0
O800628,Credit Card,,0
O804869,COD,,0
O808891,Credit Card,,0
O803289,Debit Card,,60
O801942,Credit Card,,0
O810189,UPI,,0
O800483,COD,,0
O811477,Credit Card,,0
O803868,Credit Card,,0
O808737,Wallet,,0
O802807,UPI,,0
O806886,NetBanking,,0
O810299,Credit Card,,0
O801873,UPI,,0
O811872,COD,,0
O802477,COD,,0
O802327,UPI,,0
O807641,NetBanking,,0
O805570,UPI,,0
O805181,UPI,,0
O805277,UPI,,0
O804300,Wallet,,0
O807301,Credit Card,,0
O811910,Debit Card,,0
O806197,COD,,0
O802722,UPI,,0
O803824,COD,,0
O808994,Credit Card,,0
O800608,COD,,0
O802860,Credit Card,,0
O808030,COD,,0
O803670,COD,,0
O801141,Credit Card,,0
O804338,UPI,,0
O804581,UPI,,0
O803255,Credit Card,,0
O811786,UPI,,0
O803973,Debit Card,,0
O810406,COD,,0
O810382,COD,,0
O802414,COD,,0
O809171,UPI,,0
O809460,COD,,0
O810473,UPI,,0
O809946,Wallet,,0
O803905,UPI,,0
O804949,Wallet,,0
O805332,Credit Card,,0
O802990,NetBanking,,0
O809282,UPI,,0
O808160,UPI,,0
O811907,Debit Card,,0
O811794,Credit Card,,0
O803958,COD,,0
O800375,NetBanking,,40
O804915,Debit Card,,0
O804742,Debit Card,,40
O800846,Credit Card,,0
O800068,NetBanking,,0
O807869,COD,,0
O801195,NetBanking,,0
O808787,UPI,,0
O806412,Credit Card,,0
O808345,Credit Card,,0
O801257,Credit Card,,0
O811787,UPI,,0
O801612,Credit Card,,0
O801003,COD,,0
O810912,UPI,,0
O807315,COD,,0
O803924,UPI,,0
O802070,Credit Card,,0
O811617,Debit Card,,0
O808755,COD,,0
O800883,Debit Card,,0
O800619,COD,,0
O803700,COD,,0
O804454,UPI,,0
O811779,Credit Card,,0
O804416,UPI,,0
O810578,UPI,,0
O801506,UPI,,0
O806372,NetBanking,,0
O801501,NetBanking,,0
O810399,COD,,0
O805192,UPI,,0
O803835,UPI,,0
O811449,Debit Card,,0
O806529,COD,,0
O801582,COD,,0
O808770,Credit Card,,0
O808810,UPI,,0
O805578,Credit Card,,0
O805673,UPI,,0
O811601,UPI,,0
O805760,UPI,,0
O805016,COD,,0
O804118,Wallet,,0
O801015,UPI,,0
O802839,UPI,,0
O811733,UPI,,0
O803871,Credit Card,,0
O805706,Credit Card,,0
O806538,UPI,,0
O806988,UPI,,0
O801973,UPI,,0
O800097,Credit Card,,0
O803013,NetBanking,,0
O805069,Wallet,,0
O811524,Credit Card,,0
O803496,Credit Card,,0
O805683,NetBanking,,0
O811396,Credit Card,,0
O804189,Debit Card,,0
O800351,Credit Card,,0
O802081,Wallet,,0
O804191,UPI,,0
O802594,COD,,0
O808570,UPI,,60
O803800,UPI,,0
O808155,NetBanking,,0
O810950,UPI,,0
O801885,UPI,,0
O810429,UPI,,0
O807920,UPI,,0
O806587,Credit Card,,0
O805288,UPI,,0
O808860,Wallet,,0
O802157,UPI,,0
O801812,Credit Card,,0
O807306,UPI,,0
O804508,UPI,,0
O806015,NetBanking,,0
O801746,Credit Card,,0
O806636,UPI,,0
O800210,UPI,,0
O803860,COD,,0
O804188,Debit Card,,0
O807901,Debit Card,,0
O808138,UPI,,0
O803611,Debit Card,,0
O804551,UPI,,0
O801877,UPI,,0
O810930,Credit Card,,0
O810330,Debit Card,,0
O810311,Credit Card,,0
O802646,NetBanking,,40
O804208,COD,,0
O805709,Debit Card,,0
O809895,COD,,0
O808113,COD,,0
O806504,Wallet,,0
O810274,Debit Card,,0
O800896,UPI,,0
O807537,Credit Card,,0
O810999,COD,,0
O809999,COD,,0
O807781,UPI,,0
O807855,Debit Card,,0
O802395,NetBanking,,0
O802253,Wallet,,0
O802966,Credit Card,,0
O806643,UPI,,0
O806703,Wallet,,0
O804770,UPI,,0
O808896,UPI,,0
O808229,Credit Card,,0
O802204,UPI,,0
O806359,COD,,0
O811384,Debit Card,,40
O809086,Credit Card,,0
O804940,Credit Card,,0
O811561,UPI,,0
O808258,COD,,0
O808077,Credit Card,,0
O807092,UPI,,0
O805634,COD,,0
O807685,COD,,0
O802651,Debit Card,,0
O800818,Wallet,,0
O807195,Credit Card,,0
O808854,UPI,,0
O801407,Wallet,,0
O801483,UPI,,0
O801907,NetBanking,,0
O804659,Credit Card,,0
O804039,UPI,,0
O809170,Credit Card,,0
O802841,Credit Card,,0
O800312,COD,,0
O807708,UPI,,0
O809333,Wallet,,0
O807188,COD,,0
O800715,Debit Card,,0
O802948,Credit Card,,0
O807285,COD,,0
O811919,COD,,0
O800834,Wallet,,0
O806552,COD,,0
O804059,UPI,,0
O807087,Wallet,,0
O806160,NetBanking,,0
O802323,Debit Card,,0
O810605,UPI,,0
O809108,UPI,,0
O805165,Credit Card,,0
O804673,NetBanking,,0
O811127,COD,,0
O805051,Credit Card,,0
O800115,COD,,0
O803790,Debit Card,,0
O807128,Credit Card,,0
O800945,Credit Card,,0
O808446,UPI,,0
O805750,COD,,0
O804569,UPI,,0
O811415,COD,,0
O804417,UPI,,0
O811263,Credit Card,,0
O807836,UPI,,0
O810958,UPI,,0
O803222,UPI,,0
O806551,NetBanking,,0
O811701,NetBanking,,0
O802676,NetBanking,,0
O803964,COD,,0
O806230,UPI,,0
O800981,UPI,,0
O809695,Wallet,,0
O803328,UPI,,0
O808506,UPI,,0
O806548,Wallet,,0
O808480,Credit Card,,0
O809529,COD,,0
O808043,COD,,0
O801489,COD,,0
O808492,NetBanking,,0
O806068,UPI,,0
O804299,COD,,0
O800874,Credit Card,,0
O803703,UPI,,40
O806561,UPI,,0
O809254,UPI,,0
O806010,UPI,,0
O806731,Credit Card,,0
O806203,COD,,0
O810714,UPI,,0
O808231,Wallet,,0
O802630,Credit Card,,0
O811574,COD,,0
O809324,UPI,,0
O809857,COD,,0
O805278,Debit Card,,0
O804495,UPI,,0
O805628,Credit Card,,0
O801077,Debit Card,,0
O809773,Credit Card,,0
O806164,UPI,,0
O803495,UPI,,0
O807002,Credit Card,,0
O809264,Credit Card,,0
O805678,COD,,0
O804262,COD,,40
O803291,UPI,,0
O807005,Credit Card,,0
O800137,Credit Card,,0
O809774,Credit Card,,40
O811991,COD,,0
O810675,Credit Card,,0
O805129,UPI,,0
O809902,Credit Card,,0
O808357,COD,,0
O807513,COD,,0
O803872,UPI,,0
O811625,Debit Card,,0
O800957,Credit Card,,0
O809222,UPI,,60
O811987,Debit Card,,0
O807441,Credit Card,,0
O806267,UPI,,0
O803810,COD,,0
O804513,Credit Card,,0
O804959,Wallet,,0
O808591,UPI,,0
O805751,UPI,,0
O808486,UPI,,0
O801925,Debit Card,,0
O800363,COD,,0
O808322,Debit Card,,0
O807922,COD,,0
O801394,Credit Card,,0
O804035,UPI,,0
O802871,COD,,0
O810819,Credit Card,,0
O800417,NetBanking,,0
O805538,UPI,,0
O802560,UPI,,0
O805976,Credit Card,,0
O808843,Wallet,,0
O803036,Debit Card,,0
O811049,NetBanking,,0
O800671,COD,,40
O809152,Credit Card,,0
O808916,UPI,,0
O809761,UPI,,0
O807949,UPI,,0
O800959,COD,,0
O805259,NetBanking,,0
O804080,Credit Card,,0
O801604,UPI,,0
O808246,UPI,,0
O801311,Debit Card,,0
O804609,UPI,,0
O806180,Credit Card,,0
O800723,Debit Card,,0
O810639,Credit Card,,0
O804140,COD,,0
O802797,UPI,,0
O800345,Credit Card,,0
O809778,COD,,0
O809315,UPI,,0
O800947,Debit Card,,0
O801467,Debit Card,,0
O803407,COD,,0
O802221,COD,,0
O802499,COD,,0
O808088,Debit Card,,0
O802160,UPI,,0
O808522,UPI,,0
O803529,COD,,0
O810366,Credit Card,,0
O808218,UPI,,0
O811122,Debit Card,,0
O811141,COD,,0
O810226,COD,,0
O811283,UPI,,0
O808503,UPI,,0
O807796,Debit Card,,0
O806374,UPI,,0
O803252,UPI,,0
O811552,UPI,,0
O803374,UPI,,0
O806970,COD,,0
O801798,COD,,0
O806954,UPI,,0
O804341,Debit Card,,0
O800734,NetBanking,,0
O809608,Wallet,,0
O801837,UPI,,0
O804414,Credit Card,,0
O804613,COD,,0
O804163,Credit Card,,0
O811999,COD,,0
O811055,UPI,,0
O809399,UPI,,0
O808970,COD,,60
O808483,Debit Card,,0
O805161,COD,,0
O810208,UPI,,0
O804351,UPI,,0
O801072,UPI,,0
O807629,COD,,0
O809049,UPI,,0
O807569,Debit Card,,0
O809573,UPI,,0
O808407,Debit Card,,0
O804743,Credit Card,,0
O805784,UPI,,0
O809968,Debit Card,,0
O804470,NetBanking,,0
O807177,COD,,0
O800324,COD,,0
O809076,UPI,,0
O807884,Credit Card,,0
O807582,Debit Card,,0
O805546,Debit Card,,0
O810665,Wallet,,0
O811395,UPI,,0
O805957,Debit Card,,0
O806639,UPI,,0
O807309,UPI,,0
O808801,Credit Card,,0
O806607,Credit Card,,0
O806751,UPI,,0
O802901,UPI,,0
O804859,Credit Card,,0
O810964,UPI,,0
O808918,UPI,,0
O804997,COD,,0
O803092,Debit Card,,0
O801423,NetBanking,,0
O800134,COD,,0
O809167,UPI,,0
O803788,UPI,,0
O803230,UPI,,0
O811525,COD,,0
O807137,COD,,0
O806787,UPI,,0
O805674,UPI,,0
O807265,Debit Card,,0
O811051,Debit Card,,0
O803167,COD,,60
O804268,UPI,,0
O800353,COD,,0
O808100,COD,,0
O810764,Credit Card,,0
O804217,UPI,,0
O810751,Debit Card,,0
O805159,Debit Card,,0
O808926,UPI,,0
O803530,COD,,0
O803583,Debit Card,,0
O802184,Credit Card,,0
O811836,Debit Card,,0
O804974,Credit Card,,0
O808259,UPI,,0
O801213,COD,,0
O805817,UPI,,0
O802175,COD,,0
O803350,UPI,,0
O801128,UPI,,0
O807191,Credit Card,,0
O802099,Credit Card,,0
O808774,Credit Card,,0
O800267,Debit Card,,0
O806843,Credit Card,,0
O808598,COD,,0
O800361,UPI,,40
O802137,UPI,,0
O808676,UPI,,0
O804096,UPI,,0
O800035,UPI,,0
O801082,COD,,0
O800815,Credit Card,,0
O801529,Debit Card,,0
O809109,COD,,0
O809618,UPI,,0
O805828,COD,,0
O807764,Credit Card,,0
O801709,Debit Card,,0
O805771,UPI,,0
O806493,Credit Card,,0
O808162,UPI,,0
O811184,UPI,,0
O803729,Credit Card,,0
O806132,COD,,0
O807486,COD,,0
O807326,Debit Card,,0
O803714,Wallet,,0
O802501,COD,,0
O806669,Debit Card,,0
O805515,UPI,,0
O801044,UPI,,0
O808054,Debit Card,,0
O811904,Credit Card,,0
O801205,UPI,,0
O811170,COD,,0
O805746,UPI,,0
O801575,COD,,0
O807743,Credit Card,,0
O800321,Credit Card,,0
O802433,Debit Card,,0
O806695,Credit Card,,0
O805967,Debit Card,,0
O808472,Debit Card,,0
O802453,Debit Card,,0
O811590,Wallet,,0
O807258,UPI,,0
O811136,UPI,,0
O808507,Credit Card,,60
O802731,COD,,0
O810198,Credit Card,,0
O810469,COD,,0
O801134,COD,,0
O806964,UPI,,0
O806857,Debit Card,,0
O804763,UPI,,0
O807707,Credit Card,,0
O800692,UPI,,0
O811825,Credit Card,,0
O801451,Debit Card,,0
O806047,UPI,,0
O810230,COD,,0
O801776,Credit Card,,0
O808360,COD,,0
O809670,UPI,,0
O804303,COD,,0
O801165,UPI,,0
O809355,Credit Card,,0
O807715,COD,,0
O808034,COD,,40
O803189,Debit Card,,0
O800034,Debit Card,,0
O803647,COD,,60
O809195,Credit Card,,40
O811065,COD,,0
O810991,Debit Card,,0
O810254,UPI,,0
O807304,COD,,0
O807601,Credit Card,,0
O801828,COD,,0
O802628,Credit Card,,0
O806167,UPI,,0
O807181,UPI,,0
O803456,UPI,,0
O805331,Credit Card,,0
O801644,COD,,0
O802681,Debit Card,,0
O806371,COD,,0
O802412,UPI,,0
O801162,COD,,0
O804587,Debit Card,,0
O802863,Wallet,,0
O802411,COD,,0
O804548,UPI,,0
O809650,COD,,0
O801356,COD,,0
O807944,COD,,0
O800920,Credit Card,,0
O800814,COD,,0
O801622,UPI,,0
O803164,Credit Card,,0
O811821,Debit Card,,0
O808683,UPI,,0
O802743,Debit Card,,0
O802575,UPI,,0
O803873,COD,,0
O801495,Credit Card,,0
O800809,COD,,0
O804740,UPI,,0
O810704,UPI,,0
O810056,UPI,,0
O807649,UPI,,0
O806992,UPI,,0
O809451,Debit Card,,0
O800651,COD,,0
O803156,UPI,,0
O806640,UPI,,0
O800065,COD,,0
O808303,UPI,,0
O804675,UPI,,0
O809672,COD,,0
O800376,UPI,,0
O810760,Credit Card,,0
O809054,Credit Card,,0
O801627,Credit Card,,0
O805710,UPI,,0
O807740,Credit Card,,0
O811742,Debit Card,,0
O801275,UPI,,0
O803698,UPI,,0
O810617,Credit Card,,0
O811349,COD,,0
O800126,COD,,0
O806210,COD,,0
O811662,UPI,,0
O804541,NetBanking,,0
O801928,Wallet,,0
O805436,Debit Card,,0
O801623,Debit Card,,0
O808040,UPI,,0
O802439,COD,,0
O807799,COD,,0
O811083,UPI,,0
O808441,Credit Card,,0
O809026,Debit Card,,0
O801947,UPI,,0
O803177,Wallet,,0
O803717,UPI,,0
O808954,Wallet,,0
O808564,UPI,,0
O807455,Credit Card,,0
O805952,Wallet,,0
O802041,UPI,,0
O810905,NetBanking,,0
O804564,Credit Card,,0
O810515,Credit Card,,0
O802703,Credit Card,,0
O808452,Credit Card,,0
O804803,COD,,0
O802457,UPI,,0
O806330,Wallet,,0
O806111,COD,,0
O804182,Credit Card,,0
O808524,Credit Card,,0
O807411,NetBanking,,0
O804720,UPI,,0
O805397,Credit Card,,0
O802004,Credit Card,,0
O805009,Credit Card,,0
O809200,COD,,0
O808539,Credit Card,,0
O811114,COD,,0
O811835,UPI,,0
O804415,Debit Card,,0
O809439,COD,,0
O809884,UPI,,0
O802281,Credit Card,,0
O802077,COD,,0
O805261,COD,,0
O800568,COD,,0
O805629,Debit Card,,0
O801871,UPI,,0
O808242,Wallet,,0
O804115,UPI,,0
O802346,Credit Card,,0
O810525,UPI,,0
O803465,COD,,0
O807529,Debit Card,,0
O808025,COD,,0
O802295,Credit Card,,0
O800670,NetBanking,,0
O808804,NetBanking,,0
O806357,COD,,0
O806294,UPI,,0
O804131,Credit Card,,0
O811451,COD,,0
O803337,Wallet,,0
O809521,NetBanking,,0
O807714,Debit Card,,60
O811629,Credit Card,,0
O807951,UPI,,0
O810239,UPI,,0
O801473,COD,,0
O809848,UPI,,0
O806325,NetBanking,,0
O806795,COD,,0
O802854,COD,,0
O803238,UPI,,0
O807409,COD,,40
O811473,Credit Card,,0
O807981,UPI,,0
O810573,UPI,,0
O809850,UPI,,0
O809845,Debit Card,,0
O810837,NetBanking,,0
O805443,Credit Card,,0
O810112,UPI,,0
O802997,COD,,0
O801236,Credit Card,,0
O807631,UPI,,0
